order_id,paymentTypeId,paymentName,amount,currency,insertDate
124965028,90,Trendyol Online,179.9,TRY,2023-06-25T14:30:01.887
124968894,29,YS Online,184.9,TRY,2023-06-25T14:30:02.947
124971356,33,Getir Online,184.9,TRY,2023-06-25T15:18:58.22
124971936,29,YS Online,259.9,TRY,2023-06-25T14:30:04.553
124979550,29,YS Online,179.9,TRY,2023-06-25T15:18:59.19
124980433,1,Nakit,194.9,TRY,2023-06-25T15:05:15.423
124987477,1,Nakit,224.8,TRY,2023-06-25T15:19:01.52
124991911,1,Nakit,179.9,TRY,2023-06-25T19:07:50.743
124995940,29,YS Online,388.8,TRY,2023-06-25T19:08:14.63
124997046,29,YS Online,213.9,TRY,2023-06-25T19:08:15.257
125000691,33,Getir Online,178.9,TRY,2023-06-25T19:08:18.853
125005355,33,Getir Online,243.8,TRY,2023-06-25T19:08:16.083
125009718,90,Trendyol Online,158.9,TRY,2023-06-25T19:08:16.737
125011805,90,Trendyol Online,194.9,TRY,2023-06-25T19:08:17.437
125016106,33,Getir Online,203.9,TRY,2023-06-25T19:08:19.323
125019379,29,YS Online,178.9,TRY,2023-06-25T19:09:04.607
125019564,3,Multinet,178.9,TRY,2023-06-25T22:01:21.393
125020754,2,Kredi Kartı,969.6,TRY,2023-06-25T19:09:05.72
125022895,3,Multinet,178.9,TRY,2023-06-25T19:09:06.627
125023278,33,Getir Online,184.9,TRY,2023-06-25T19:09:07.597
125026690,29,YS Online,178.9,TRY,2023-06-25T19:09:08.743
125028496,29,YS Online,373.8,TRY,2023-06-25T19:09:09.713
125030575,2,Kredi Kartı,349.8,TRY,2023-06-25T18:02:05.33
125032540,33,Getir Online,190.9,TRY,2023-06-25T19:09:10.44
125033111,90,Trendyol Online,528.7,TRY,2023-06-25T19:09:11.16
125036978,2,Kredi Kartı,259.9,TRY,2023-06-25T19:09:12.14
125039382,2,Kredi Kartı,837.6,TRY,2023-06-25T19:09:13.117
125041970,33,Getir Online,184.9,TRY,2023-06-25T19:09:18.9
125042946,2,Kredi Kartı,83.7,TRY,2023-06-25T20:05:03.767
125043171,90,Trendyol Online,159.9,TRY,2023-06-25T21:36:26.183
125043822,90,Trendyol Online,154.9,TRY,2023-06-25T19:09:17.437
125044905,29,YS Online,507.8,TRY,2023-06-25T19:09:22.597
125044908,29,YS Online,184.9,TRY,2023-06-25T19:09:20.703
125046421,33,Getir Online,184.9,TRY,2023-06-25T20:52:01.923
125047497,29,YS Online,358.8,TRY,2023-06-25T22:01:20.273
125050249,29,YS Online,407.8,TRY,2023-06-25T20:52:02.737
125054763,33,Getir Online,178.9,TRY,2023-06-25T20:52:03.673
125056516,2,Kredi Kartı,457.8,TRY,2023-06-25T20:52:04.67
125057085,33,Getir Online,357.8,TRY,2023-06-25T20:52:05.853
125059122,33,Getir Online,179.9,TRY,2023-06-25T20:52:07.233
125059181,90,Trendyol Online,184.9,TRY,2023-06-25T20:52:08.82
125059348,2,Kredi Kartı,224.9,TRY,2023-06-25T20:52:12.993
125059988,90,Trendyol Online,560.7,TRY,2023-06-25T20:52:10.44
125061120,29,YS Online,230.8,TRY,2023-06-25T20:52:11.677
125062818,1,Nakit,539.7,TRY,2023-06-25T22:01:11.893
125063891,1,Nakit,268.8,TRY,2023-06-25T22:01:16.77
125065971,90,Trendyol Online,359.8,TRY,2023-06-25T20:52:13.977
125073000,90,Trendyol Online,178.9,TRY,2023-06-25T21:36:24.56
125073242,2,Kredi Kartı,343.8,TRY,2023-06-25T20:52:15.143
125073958,4,Smart Ticket,250.0,TRY,2023-06-25T22:11:58.013
125073958,4,Smart Ticket,271.7,TRY,2023-06-25T22:11:58.017
125075123,90,Trendyol Online,357.8,TRY,2023-06-25T21:36:25.3
125075848,33,Getir Online,198.9,TRY,2023-06-25T20:52:16.17
125077356,569,Migros Online,200.9,TRY,2023-06-25T22:01:18.707
125078287,90,Trendyol Online,343.8,TRY,2023-06-25T22:01:14.797
125083552,33,Getir Online,194.9,TRY,2023-06-25T22:52:17.353
125087842,90,Trendyol Online,178.9,TRY,2023-06-25T21:36:28.007
125089764,33,Getir Online,179.9,TRY,2023-06-25T21:36:31.41
125090034,33,Getir Online,229.9,TRY,2023-06-25T21:36:27.04
125090363,1,Nakit,473.7,TRY,2023-06-25T21:36:29.117
125090384,33,Getir Online,178.9,TRY,2023-06-25T21:36:30.493
125091367,1,Nakit,451.8,TRY,2023-06-25T21:36:34.067
125093789,90,Trendyol Online,179.9,TRY,2023-06-25T22:01:13.993
125093865,33,Getir Online,358.8,TRY,2023-06-25T21:36:32.54
125094480,90,Trendyol Online,163.9,TRY,2023-06-25T22:11:11.013
125098625,1,Nakit,194.9,TRY,2023-06-25T22:11:11.927
125101075,569,Migros Online,357.8,TRY,2023-06-25T22:01:23.22
125107529,33,Getir Online,178.9,TRY,2023-06-25T22:47:04.47
125116480,29,YS Online,178.9,TRY,2023-06-25T23:45:19.983
125117634,29,YS Online,183.9,TRY,2023-06-25T22:52:15.24
125119320,33,Getir Online,214.9,TRY,2023-06-25T23:50:54.03
125120771,90,Trendyol Online,189.9,TRY,2023-06-25T23:45:22.86
125121837,1,Nakit,203.9,TRY,2023-06-25T23:45:24.387
125122132,2,Kredi Kartı,179.9,TRY,2023-06-25T23:51:00.203
125122693,2,Kredi Kartı,359.8,TRY,2023-06-25T23:45:21.003
125123338,3,Multinet,381.8,TRY,2023-06-25T23:45:25.743
125127140,2,Kredi Kartı,224.8,TRY,2023-06-25T23:50:58.723
125127925,569,Migros Online,239.8,TRY,2023-06-25T23:50:56.677
125129692,90,Trendyol Online,389.8,TRY,2023-06-26T00:00:43.897
125129760,29,YS Online,178.9,TRY,2023-06-25T23:54:46.93
125130231,29,YS Online,203.9,TRY,2023-06-25T23:54:45.79
125158452,33,Getir Online,188.9,TRY,2023-06-26T13:23:26.773
125159587,29,YS Online,379.8,TRY,2023-06-26T13:23:25.44
125160128,2,Kredi Kartı,193.9,TRY,2023-06-26T12:48:47.007
125163046,90,Trendyol Online,218.8,TRY,2023-06-26T14:51:48.703
125163201,33,Getir Online,188.9,TRY,2023-06-26T14:25:09.133
125166809,91,Pluxee (Sodexo) Pass Mobil,259.9,TRY,2023-06-26T14:03:07.273
125170227,5,SetCard,259.9,TRY,2023-06-26T21:54:11.11
125173017,33,Getir Online,178.9,TRY,2023-06-26T14:03:09.07
125173546,29,YS Online,219.9,TRY,2023-06-26T14:25:10.963
125180944,2,Kredi Kartı,214.8,TRY,2023-06-26T14:24:59.023
125183040,29,YS Online,536.7,TRY,2023-06-26T14:25:00.96
125183041,1,Nakit,252.9,TRY,2023-06-26T21:54:09.203
125185788,90,Trendyol Online,184.9,TRY,2023-06-26T14:25:04.63
125186837,91,Pluxee (Sodexo) Pass Mobil,178.9,TRY,2023-06-26T18:45:23.22
125188595,1,Nakit,184.9,TRY,2023-06-26T15:43:33.78
125191489,2,Kredi Kartı,190.9,TRY,2023-06-26T14:51:51.103
125192008,90,Trendyol Online,259.9,TRY,2023-06-26T21:54:15.17
125192798,29,YS Online,414.8,TRY,2023-06-26T15:43:32.373
125193517,29,YS Online,347.8,TRY,2023-06-26T18:45:22.167
125195646,90,Trendyol Online,154.9,TRY,2023-06-26T18:45:21.253
125196399,2,Kredi Kartı,194.9,TRY,2023-06-26T16:58:50.053
125198330,2,Kredi Kartı,337.3,TRY,2023-06-26T15:43:36.833
125200492,2,Kredi Kartı,338.8,TRY,2023-06-26T15:41:37.657
125202949,90,Trendyol Online,342.8,TRY,2023-06-26T16:58:49.087
125203535,90,Trendyol Online,173.9,TRY,2023-06-26T16:58:48.057
125204226,33,Getir Online,186.9,TRY,2023-06-26T16:58:46.237
125205877,29,YS Online,234.9,TRY,2023-06-26T16:58:50.887
125207939,33,Getir Online,397.8,TRY,2023-06-26T16:58:51.853
125210122,2,Kredi Kartı,223.8,TRY,2023-06-26T16:58:52.96
125211096,90,Trendyol Online,164.9,TRY,2023-06-26T16:58:54.99
125211274,1,Nakit,332.8,TRY,2023-06-26T16:58:54.19
125215889,1,Nakit,184.9,TRY,2023-06-26T18:25:47.967
125216508,90,Trendyol Online,713.6,TRY,2023-06-26T16:58:55.837
125220105,90,Trendyol Online,204.9,TRY,2023-06-26T18:25:45.477
125220684,90,Trendyol Online,239.9,TRY,2023-06-26T18:25:46.91
125223487,2,Kredi Kartı,369.8,TRY,2023-06-26T18:45:20.39
125225134,4,Smart Ticket,259.9,TRY,2023-06-26T21:54:21.98
125231839,90,Trendyol Online,359.8,TRY,2023-06-26T18:25:50.01
125232011,3,Multinet,178.9,TRY,2023-06-26T18:25:49.007
125234223,2,Kredi Kartı,379.8,TRY,2023-06-26T18:25:51.323
125235702,90,Trendyol Online,175.9,TRY,2023-06-26T20:57:41.473
125237479,2,Kredi Kartı,194.9,TRY,2023-06-26T18:26:51.243
125238104,1,Nakit,194.9,TRY,2023-06-26T18:26:38.303
125239292,1,Nakit,178.9,TRY,2023-06-26T18:26:37.207
125239294,90,Trendyol Online,178.9,TRY,2023-06-26T18:26:35.853
125242657,3,Multinet,179.9,TRY,2023-06-26T18:45:19.223
125242851,29,YS Online,219.9,TRY,2023-06-26T21:54:53.103
125243362,2,Kredi Kartı,367.55,TRY,2023-06-26T18:20:25.287
125244007,1,Nakit,179.9,TRY,2023-06-26T21:55:11.607
125244109,41,Pluxee (Sodexo) Online,218.8,TRY,2023-06-26T18:29:42.427
125249696,2,Kredi Kartı,258.7,TRY,2023-06-26T18:45:24.323
125251249,3,Multinet,344.8,TRY,2023-06-26T19:29:18.71
125252086,90,Trendyol Online,179.9,TRY,2023-06-26T20:57:30.09
125253469,3,Multinet,191.9,TRY,2023-06-26T20:57:30.873
125255012,29,YS Online,357.8,TRY,2023-06-26T20:57:33.09
125256311,29,YS Online,229.8,TRY,2023-06-26T20:57:31.597
125256523,29,YS Online,216.9,TRY,2023-06-26T20:57:32.353
125260020,5,SetCard,365.8,TRY,2023-06-26T21:54:16.233
125260126,2,Kredi Kartı,619.7,TRY,2023-06-26T20:57:33.853
125264872,2,Kredi Kartı,209.9,TRY,2023-06-26T20:57:35.41
125265087,1,Nakit,184.9,TRY,2023-06-26T20:57:34.52
125268976,33,Getir Online,185.9,TRY,2023-06-26T20:57:36.147
125269239,6,Pluxee (Sodexo),365.8,TRY,2023-06-26T20:57:37.407
125269648,90,Trendyol Online,198.9,TRY,2023-06-26T21:47:36.83
125270555,29,YS Online,243.8,TRY,2023-06-26T20:57:36.733
125270688,2,Kredi Kartı,369.8,TRY,2023-06-26T20:57:22.98
125270760,90,Trendyol Online,584.7,TRY,2023-06-26T20:57:40.657
125272702,2,Kredi Kartı,1087.15,TRY,2023-06-26T20:56:59.71
125273358,4,Smart Ticket,404.7,TRY,2023-06-26T20:57:38.203
125275619,90,Trendyol Online,259.9,TRY,2023-06-26T20:57:39.763
125275652,1,Nakit,205.9,TRY,2023-06-26T21:55:30.54
125276623,29,YS Online,209.9,TRY,2023-06-26T20:57:42.31
125277055,569,Migros Online,178.9,TRY,2023-06-26T20:57:39.057
125282417,90,Trendyol Online,446.7,TRY,2023-06-26T21:47:38.23
125282890,29,YS Online,363.8,TRY,2023-06-26T21:54:18.503
125287178,29,YS Online,244.8,TRY,2023-06-26T21:47:19.66
125287410,2,Kredi Kartı,419.8,TRY,2023-06-26T20:57:04.453
125287856,90,Trendyol Online,239.9,TRY,2023-06-26T21:47:21.197
125288053,29,YS Online,395.8,TRY,2023-06-26T20:57:43.2
125289038,29,YS Online,178.9,TRY,2023-06-26T21:47:23.4
125289798,2,Kredi Kartı,339.8,TRY,2023-06-26T21:17:50.21
125293768,2,Kredi Kartı,349.8,TRY,2023-06-26T21:17:53.797
125296070,2,Kredi Kartı,179.9,TRY,2023-06-26T21:55:17.79
125298606,2,Kredi Kartı,225.9,TRY,2023-06-26T21:47:25.257
125301627,3,Multinet,389.8,TRY,2023-06-26T22:52:19.197
125302791,1,Nakit,178.9,TRY,2023-06-26T21:54:20.467
125306831,2,Kredi Kartı,536.7,TRY,2023-06-26T22:52:17.28
125306836,90,Trendyol Online,359.8,TRY,2023-06-26T22:52:15.887
125307504,2,Kredi Kartı,178.9,TRY,2023-06-26T21:55:13.237
125311777,2,Kredi Kartı,174.9,TRY,2023-06-26T22:09:01.763
125315894,33,Getir Online,358.8,TRY,2023-06-26T23:40:28.27
125318335,29,YS Online,194.9,TRY,2023-06-26T22:52:22.507
125319703,33,Getir Online,185.9,TRY,2023-06-26T22:52:20.903
125321043,2,Kredi Kartı,536.7,TRY,2023-06-26T22:52:25.447
125321775,29,YS Online,203.9,TRY,2023-06-26T22:52:23.913
125323027,33,Getir Online,179.9,TRY,2023-06-26T23:49:51.09
125323059,569,Migros Online,182.9,TRY,2023-06-26T23:40:30.937
125323428,29,YS Online,407.8,TRY,2023-06-26T23:40:29.477
125324046,1,Nakit,184.9,TRY,2023-06-26T22:52:26.667
125326338,2,Kredi Kartı,224.9,TRY,2023-06-26T23:09:42.46
125329731,33,Getir Online,389.8,TRY,2023-06-26T23:44:08.12
125330629,2,Kredi Kartı,179.9,TRY,2023-06-26T23:44:59.61
125331021,1,Nakit,20.0,TRY,2023-06-27T00:06:24.38
125331021,2,Kredi Kartı,163.9,TRY,2023-06-27T00:06:24.387
125333287,574,Multinet Online,158.9,TRY,2023-06-26T23:49:48.453
125337968,1,Nakit,160.9,TRY,2023-06-27T00:04:01.927
125367719,29,YS Online,185.9,TRY,2023-06-27T15:09:53.403
125367935,29,YS Online,208.9,TRY,2023-06-27T15:09:55.177
125368026,64,Havale,194.9,TRY,2023-06-27T13:06:50.757
125368125,90,Trendyol Online,198.9,TRY,2023-06-27T17:40:56.633
125371787,90,Trendyol Online,439.6,TRY,2023-06-27T17:40:46.213
125372596,91,Pluxee (Sodexo) Pass Mobil,379.8,TRY,2023-06-27T15:09:56.807
125375736,4,Smart Ticket,100.0,TRY,2023-06-27T22:44:41.143
125375736,2,Kredi Kartı,898.5,TRY,2023-06-27T22:44:41.147
125377942,2,Kredi Kartı,178.9,TRY,2023-06-27T17:40:48.883
125382919,2,Kredi Kartı,203.9,TRY,2023-06-27T17:40:45.287
125388175,4,Smart Ticket,178.9,TRY,2023-06-27T15:10:00.44
125389184,29,YS Online,364.8,TRY,2023-06-27T15:09:58.877
125389674,5,SetCard,179.9,TRY,2023-06-27T15:10:02.167
125392373,29,YS Online,228.9,TRY,2023-06-27T17:40:48.217
125394720,29,YS Online,179.9,TRY,2023-06-27T15:11:03.75
125396375,3,Multinet,184.9,TRY,2023-06-27T17:40:59.65
125396919,2,Kredi Kartı,184.9,TRY,2023-06-27T15:18:14.91
125396922,29,YS Online,259.9,TRY,2023-06-27T15:18:14.163
125402471,2,Kredi Kartı,434.8,TRY,2023-06-27T15:18:11.69
125402977,29,YS Online,202.9,TRY,2023-06-27T17:40:44.203
125405303,1,Nakit,554.7,TRY,2023-06-27T17:40:49.647
125406994,2,Kredi Kartı,174.9,TRY,2023-06-27T17:40:47.457
125408746,90,Trendyol Online,184.9,TRY,2023-06-27T17:40:52.84
125409548,90,Trendyol Online,255.8,TRY,2023-06-27T17:40:53.727
125410378,29,YS Online,228.9,TRY,2023-06-27T17:40:50.367
125414640,1,Nakit,193.9,TRY,2023-06-27T17:40:51.007
125418455,29,YS Online,204.9,TRY,2023-06-27T17:41:01.4
125420012,90,Trendyol Online,357.8,TRY,2023-06-27T17:41:00.387
125421059,29,YS Online,178.9,TRY,2023-06-27T17:40:55.69
125421681,1,Nakit,194.9,TRY,2023-06-27T17:40:54.503
125422990,1,Nakit,194.9,TRY,2023-06-27T20:53:59.927
125423362,29,YS Online,259.9,TRY,2023-06-27T17:40:58.007
125423661,90,Trendyol Online,159.9,TRY,2023-06-27T17:40:58.867
125427104,2,Kredi Kartı,200.9,TRY,2023-06-27T17:41:02.457
125427888,33,Getir Online,224.8,TRY,2023-06-27T20:53:22.637
125429918,90,Trendyol Online,413.8,TRY,2023-06-27T20:53:43.347
125430095,2,Kredi Kartı,201.9,TRY,2023-06-27T17:41:05.213
125431179,90,Trendyol Online,178.9,TRY,2023-06-27T17:41:03.817
125434424,90,Trendyol Online,178.9,TRY,2023-06-27T20:53:21.437
125435357,2,Kredi Kartı,184.9,TRY,2023-06-27T20:53:35.613
125435739,90,Trendyol Online,163.9,TRY,2023-06-27T17:41:06.28
125437076,90,Trendyol Online,376.8,TRY,2023-06-27T20:53:23.923
125437647,90,Trendyol Online,383.8,TRY,2023-06-27T21:24:03.31
125443384,1,Nakit,334.9,TRY,2023-06-27T20:53:36.79
125445124,29,YS Online,179.9,TRY,2023-06-27T20:53:53.47
125446688,33,Getir Online,300.7,TRY,2023-06-27T20:53:46.64
125448497,90,Trendyol Online,178.9,TRY,2023-06-27T20:54:18.257
125449696,2,Kredi Kartı,229.8,TRY,2023-06-27T20:53:55.38
125451857,2,Kredi Kartı,256.9,TRY,2023-06-27T20:53:56.587
125453761,33,Getir Online,214.9,TRY,2023-06-27T20:54:02.76
125453936,91,Pluxee (Sodexo) Pass Mobil,203.9,TRY,2023-06-27T21:23:55.2
125454423,33,Getir Online,359.8,TRY,2023-06-27T20:54:08.28
125454837,1,Nakit,239.9,TRY,2023-06-27T20:54:09.78
125456562,33,Getir Online,178.9,TRY,2023-06-27T20:54:11.513
125457007,2,Kredi Kartı,179.9,TRY,2023-06-27T20:54:27.557
125461660,29,YS Online,178.9,TRY,2023-06-27T20:54:16.04
125462223,1,Nakit,203.9,TRY,2023-06-27T20:54:20.66
125462452,1,Nakit,178.9,TRY,2023-06-27T21:23:44.227
125465504,33,Getir Online,185.9,TRY,2023-06-27T20:54:23.14
125467041,29,YS Online,184.9,TRY,2023-06-27T20:54:25.16
125468142,29,YS Online,203.9,TRY,2023-06-27T21:24:16.423
125468714,1,Nakit,178.9,TRY,2023-06-27T20:54:29.34
125470043,90,Trendyol Online,188.9,TRY,2023-06-27T20:54:33.823
125470479,29,YS Online,179.9,TRY,2023-06-27T21:23:41.197
125472031,29,YS Online,363.8,TRY,2023-06-27T21:24:01.473
125472049,29,YS Online,423.8,TRY,2023-06-27T21:23:56.507
125472466,91,Pluxee (Sodexo) Pass Mobil,492.6,TRY,2023-06-27T21:24:05.353
125473777,90,Trendyol Online,194.9,TRY,2023-06-27T21:23:59.343
125475262,33,Getir Online,203.9,TRY,2023-06-27T21:23:57.85
125475538,90,Trendyol Online,156.9,TRY,2023-06-27T21:24:15.417
125475591,2,Kredi Kartı,206.3,TRY,2023-06-27T21:24:12.983
125476382,2,Kredi Kartı,414.7,TRY,2023-06-27T21:24:08.867
125480885,91,Pluxee (Sodexo) Pass Mobil,178.9,TRY,2023-06-27T21:24:07.703
125482847,5,SetCard,203.9,TRY,2023-06-27T21:24:09.663
125484080,90,Trendyol Online,178.9,TRY,2023-06-27T21:24:06.33
125488483,33,Getir Online,259.9,TRY,2023-06-27T21:24:11.557
125488947,2,Kredi Kartı,357.8,TRY,2023-06-27T21:24:13.777
125490375,3,Multinet,178.9,TRY,2023-06-27T21:24:17.603
125491198,29,YS Online,369.8,TRY,2023-06-27T21:24:10.527
125498370,29,YS Online,357.8,TRY,2023-06-27T21:52:58.723
125500912,29,YS Online,178.9,TRY,2023-06-27T21:52:57.047
125505448,29,YS Online,359.8,TRY,2023-06-27T22:35:48
125505788,90,Trendyol Online,184.9,TRY,2023-06-27T22:35:46.017
125673523,2,Kredi Kartı,279.8,TRY,2023-06-29T15:03:22.033
125673664,29,YS Online,259.9,TRY,2023-06-29T15:03:21.37
125674751,33,Getir Online,294.8,TRY,2023-06-29T18:34:19.073
125675780,33,Getir Online,194.9,TRY,2023-06-29T18:34:04.91
125677226,29,YS Online,232.9,TRY,2023-06-29T15:03:22.79
125681928,2,Kredi Kartı,419.8,TRY,2023-06-29T15:03:23.483
125682120,33,Getir Online,184.9,TRY,2023-06-29T18:34:04.023
125683462,1,Nakit,200.9,TRY,2023-06-29T15:03:24.283
125688051,29,YS Online,253.9,TRY,2023-06-29T15:03:31.487
125688158,2,Kredi Kartı,218.8,TRY,2023-06-29T15:03:29.927
125689091,29,YS Online,203.9,TRY,2023-06-29T15:03:25.927
125689316,1,Nakit,184.9,TRY,2023-06-29T15:03:28.873
125689432,1,Nakit,439.5,TRY,2023-06-29T15:03:25.043
125692293,33,Getir Online,184.9,TRY,2023-06-29T18:34:03.357
125693469,33,Getir Online,357.8,TRY,2023-06-29T15:03:53.173
125693916,29,YS Online,264.7,TRY,2023-06-29T15:03:40.783
125698397,2,Kredi Kartı,250.8,TRY,2023-06-29T18:33:58.033
125701010,29,YS Online,178.9,TRY,2023-06-29T18:33:59.767
125702723,2,Kredi Kartı,572.7,TRY,2023-06-29T18:34:02.287
125703749,29,YS Online,253.9,TRY,2023-06-29T18:34:09.457
125709374,1,Nakit,207.9,TRY,2023-06-29T18:34:10.477
125709949,33,Getir Online,219.8,TRY,2023-06-29T18:34:22.05
125710182,90,Trendyol Online,219.9,TRY,2023-06-29T18:34:11.36
125711669,4,Smart Ticket,357.8,TRY,2023-06-29T18:34:17.357
125713012,29,YS Online,203.9,TRY,2023-06-29T18:34:14.223
125714172,29,YS Online,178.9,TRY,2023-06-29T18:34:13.1
125715536,29,YS Online,1059.4,TRY,2023-06-29T18:34:28.31
125715559,33,Getir Online,178.9,TRY,2023-06-29T18:34:15.84
125716709,1,Nakit,602.7,TRY,2023-06-29T18:34:23.077
125717289,4,Smart Ticket,369.8,TRY,2023-06-29T18:34:24.29
125718080,2,Kredi Kartı,199.9,TRY,2023-06-29T18:34:29.997
125719288,29,YS Online,178.9,TRY,2023-06-29T18:34:25.3
125721213,41,Pluxee (Sodexo) Online,203.9,TRY,2023-06-29T18:34:26.51
125722464,4,Smart Ticket,373.8,TRY,2023-06-29T18:34:31.337
125725490,29,YS Online,270.8,TRY,2023-06-29T18:34:33.127
125726173,2,Kredi Kartı,215.9,TRY,2023-06-29T18:34:40.213
125728775,2,Kredi Kartı,419.8,TRY,2023-06-29T18:00:57.647
125729153,90,Trendyol Online,178.9,TRY,2023-06-29T18:34:42.637
125730481,569,Migros Online,373.8,TRY,2023-06-29T18:34:43.657
125733172,29,YS Online,179.9,TRY,2023-06-29T18:34:44.513
125734598,91,Pluxee (Sodexo) Pass Mobil,194.9,TRY,2023-06-29T18:34:47.967
125735478,29,YS Online,538.7,TRY,2023-06-29T18:34:45.587
125735669,1,Nakit,204.9,TRY,2023-06-29T18:34:53.723
125735998,2,Kredi Kartı,209.9,TRY,2023-06-29T18:34:50.23
125736351,90,Trendyol Online,369.8,TRY,2023-06-29T18:34:51.09
125736542,90,Trendyol Online,179.9,TRY,2023-06-29T18:34:51.997
125736720,1,Nakit,198.9,TRY,2023-06-29T18:34:55.173
125739008,64,Havale,674.35,TRY,2023-06-29T22:01:11
125740488,90,Trendyol Online,164.9,TRY,2023-06-29T19:05:16.133
125741889,33,Getir Online,221.9,TRY,2023-06-29T19:05:22.97
125742607,90,Trendyol Online,179.9,TRY,2023-06-29T19:05:20.613
125743312,1,Nakit,194.9,TRY,2023-06-29T19:05:17.99
125743651,2,Kredi Kartı,218.65,TRY,2023-06-29T19:05:17.06
125746103,90,Trendyol Online,542.7,TRY,2023-06-29T19:05:24.807
125747061,1,Nakit,190.9,TRY,2023-06-29T19:05:25.773
125751120,29,YS Online,203.9,TRY,2023-06-29T19:25:47.973
125752699,2,Kredi Kartı,168.9,TRY,2023-06-29T19:25:46.373
125755213,2,Kredi Kartı,387.8,TRY,2023-06-29T20:07:57.267
125756866,29,YS Online,218.8,TRY,2023-06-29T21:59:53.237
125759486,4,Smart Ticket,209.9,TRY,2023-06-29T21:59:54.087
125760864,33,Getir Online,269.9,TRY,2023-06-29T21:59:56.017
125762215,90,Trendyol Online,363.8,TRY,2023-06-29T21:59:55.103
125764245,5,SetCard,343.8,TRY,2023-06-29T19:36:43.193
125766022,2,Kredi Kartı,563.7,TRY,2023-06-29T21:59:56.917
125772544,574,Multinet Online,364.8,TRY,2023-06-29T21:59:57.823
125774415,29,YS Online,364.8,TRY,2023-06-29T22:00:07.57
125775235,2,Kredi Kartı,359.8,TRY,2023-06-29T21:59:59.647
125780225,29,YS Online,179.9,TRY,2023-06-29T22:00:02.79
125784335,2,Kredi Kartı,337.8,TRY,2023-06-29T22:01:14.087
125788578,33,Getir Online,203.9,TRY,2023-06-29T22:00:04.75
125789404,29,YS Online,197.9,TRY,2023-06-29T22:00:03.627
125790063,91,Pluxee (Sodexo) Pass Mobil,206.9,TRY,2023-06-29T22:00:01.16
125793124,2,Kredi Kartı,349.8,TRY,2023-06-29T21:56:42.54
125793269,33,Getir Online,178.9,TRY,2023-06-29T22:27:55.373
125796187,33,Getir Online,284.9,TRY,2023-06-29T22:27:56.377
125798795,29,YS Online,379.8,TRY,2023-06-29T22:28:01.263
125806257,29,YS Online,179.9,TRY,2023-06-29T22:45:42.643
125806417,90,Trendyol Online,218.8,TRY,2023-06-29T22:45:41.47
125812382,90,Trendyol Online,378.8,TRY,2023-06-29T22:58:29.3
125851911,2,Kredi Kartı,194.9,TRY,2023-06-30T13:03:53.097
125853557,90,Trendyol Online,154.9,TRY,2023-06-30T13:44:02.577
125857845,29,YS Online,210.9,TRY,2023-06-30T13:44:06.923
125857957,2,Kredi Kartı,357.7,TRY,2023-06-30T13:44:04.09
125858080,29,YS Online,569.7,TRY,2023-06-30T14:37:02.597
125862615,29,YS Online,178.9,TRY,2023-06-30T14:37:03.797
125864144,1,Nakit,184.9,TRY,2023-06-30T18:42:32.373
125867270,2,Kredi Kartı,204.9,TRY,2023-06-30T18:42:34.387
125868316,2,Kredi Kartı,261.9,TRY,2023-06-30T18:42:20.143
125868594,569,Migros Online,185.9,TRY,2023-06-30T18:42:16.517
125871277,29,YS Online,196.9,TRY,2023-06-30T18:42:18.663
125872311,33,Getir Online,181.9,TRY,2023-06-30T18:42:21.77
125873819,33,Getir Online,178.9,TRY,2023-06-30T18:42:27.457
125873865,29,YS Online,208.9,TRY,2023-06-30T22:08:15.037
125883655,90,Trendyol Online,504.8,TRY,2023-06-30T18:42:55.1
125890450,29,YS Online,363.8,TRY,2023-06-30T18:28:56.157
125890963,29,YS Online,178.9,TRY,2023-06-30T22:08:16.257
125891503,33,Getir Online,109.7,TRY,2023-06-30T18:42:40.823
125892135,29,YS Online,178.9,TRY,2023-06-30T18:42:38.933
125894227,90,Trendyol Online,179.9,TRY,2023-06-30T18:42:36.987
125899245,1,Nakit,203.9,TRY,2023-06-30T18:42:45.653
125900595,2,Kredi Kartı,168.9,TRY,2023-06-30T16:21:53.357
125901129,2,Kredi Kartı,169.9,TRY,2023-06-30T20:01:14.96
125901817,2,Kredi Kartı,259.9,TRY,2023-06-30T18:42:52.597
125902901,90,Trendyol Online,178.9,TRY,2023-06-30T18:42:44.287
125905847,29,YS Online,184.9,TRY,2023-06-30T22:08:16.957
125906060,33,Getir Online,178.9,TRY,2023-06-30T22:08:18.16
125908253,33,Getir Online,203.9,TRY,2023-06-30T18:42:47.61
125909732,1,Nakit,119.7,TRY,2023-06-30T18:42:48.36
125911186,90,Trendyol Online,934.5,TRY,2023-06-30T18:42:50.403
125912469,4,Smart Ticket,218.8,TRY,2023-06-30T22:08:19.48
125912893,29,YS Online,178.9,TRY,2023-06-30T22:08:35.727
125913664,29,YS Online,179.9,TRY,2023-06-30T18:42:57.123
125914681,2,Kredi Kartı,253.8,TRY,2023-06-30T22:08:22.01
125918582,2,Kredi Kartı,1210.4,TRY,2023-06-30T18:43:00.95
125918839,90,Trendyol Online,268.7,TRY,2023-06-30T22:08:02.807
125922915,33,Getir Online,194.9,TRY,2023-06-30T22:08:01.137
125924952,90,Trendyol Online,163.9,TRY,2023-06-30T22:08:02
125927558,90,Trendyol Online,153.9,TRY,2023-06-30T22:08:05.48
