order_product_id,feature_id,featureName,additionalPrice
936262937,602099,CAJUN BAHARATI İSTEMİYORUM,0.0
936278675,602098,Cajun Baharatı İstiyorum,0.0
936278675,602102,Normal Pişim,0.0
936278675,602096,Eldiven İstiyorum,0.0
936364200,602098,Cajun Baharatı İstiyorum,0.0
936364200,602102,Normal Pişim,0.0
936364197,602098,Cajun Baharatı İstiyorum,0.0
936364197,602096,Eldiven İstiyorum,0.0
936364197,602102,Normal Pişim,0.0
936341595,602096,Eldiven İstiyorum,0.0
936341595,602098,Cajun Baharatı İstiyorum,0.0
936341595,602102,Normal Pişim,0.0
936393904,602098,Cajun Baharatı İstiyorum,0.0
936393904,602102,Normal Pişim,0.0
936351941,602098,Cajun Baharatı İstiyorum,0.0
936351941,602102,Normal Pişim,0.0
936351941,602096,Eldiven İstiyorum,0.0
936354504,602096,Eldiven İstiyorum,0.0
936354504,602098,Cajun Baharatı İstiyorum,0.0
936354504,602102,Normal Pişim,0.0
936391558,602098,Cajun Baharatı İstiyorum,0.0
936391558,602096,Eldiven İstiyorum,0.0
936391558,602102,Normal Pişim,0.0
936445480,602098,Cajun Baharatı İstiyorum,0.0
936445480,602102,Normal Pişim,0.0
936482369,602098,Cajun Baharatı İstiyorum,0.0
936482369,602102,Normal Pişim,0.0
936485079,602098,Cajun Baharatı İstiyorum,0.0
936501136,602098,Cajun Baharatı İstiyorum,0.0
936501136,602102,Normal Pişim,0.0
936526926,602098,Cajun Baharatı İstiyorum,0.0
936526926,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
936526926,911612,FÜME ET İSTEMİYORUM,-5.0
936526926,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
936526934,602098,Cajun Baharatı İstiyorum,0.0
936526936,602098,Cajun Baharatı İstiyorum,0.0
936898483,602098,Cajun Baharatı İstiyorum,0.0
936898478,602098,Cajun Baharatı İstiyorum,0.0
936981493,602098,Cajun Baharatı İstiyorum,0.0
936981493,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
936981496,602096,Eldiven İstiyorum,0.0
936981496,602098,Cajun Baharatı İstiyorum,0.0
936981496,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
936984762,602098,Cajun Baharatı İstiyorum,0.0
936984762,602102,Normal Pişim,0.0
937109607,602098,Cajun Baharatı İstiyorum,0.0
937109613,602096,Eldiven İstiyorum,0.0
937109613,602098,Cajun Baharatı İstiyorum,0.0
937152054,602098,Cajun Baharatı İstiyorum,0.0
937152054,602102,Normal Pişim,0.0
937169766,602098,Cajun Baharatı İstiyorum,0.0
937169766,602102,Normal Pişim,0.0
937169766,911609,ET EKMEK ÇOCUK MENÜ,-15.0
937169776,602098,Cajun Baharatı İstiyorum,0.0
937169776,602102,Normal Pişim,0.0
937188008,602098,Cajun Baharatı İstiyorum,0.0
937188008,602096,Eldiven İstiyorum,0.0
937188008,602102,Normal Pişim,0.0
937195292,602098,Cajun Baharatı İstiyorum,0.0
937195292,602102,Normal Pişim,0.0
937204664,602096,Eldiven İstiyorum,0.0
937204664,602098,Cajun Baharatı İstiyorum,0.0
937205790,602098,Cajun Baharatı İstiyorum,0.0
937205790,602102,Normal Pişim,0.0
937205784,602098,Cajun Baharatı İstiyorum,0.0
937205784,602102,Normal Pişim,0.0
937208418,602098,Cajun Baharatı İstiyorum,0.0
937208418,602096,Eldiven İstiyorum,0.0
937208418,602102,Normal Pişim,0.0
