order_product_id,feature_id,featureName,additionalPrice
956026065,602102,Normal Pişim,0.0
956044288,602098,Cajun Baharatı İstiyorum,0.0
956044288,602096,Eldiven İstiyorum,0.0
956044288,602102,Normal Pişim,0.0
956048247,602098,Cajun Baharatı İstiyorum,0.0
956048247,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
956048247,911612,FÜME ET İSTEMİYORUM,-5.0
956048247,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
956048250,602098,Cajun Baharatı İstiyorum,0.0
956053815,602098,Cajun Baharatı İstiyorum,0.0
956053815,602096,Eldiven İstiyorum,0.0
956053815,602102,Normal Pişim,0.0
956053815,911609,ET EKMEK ÇOCUK MENÜ,-15.0
956053812,602098,Cajun Baharatı İstiyorum,0.0
956053812,602102,Normal Pişim,0.0
956053812,602096,Eldiven İstiyorum,0.0
956053812,911612,FÜME ET İSTEMİYORUM,-5.0
956075350,602098,Cajun Baharatı İstiyorum,0.0
956075350,602102,Normal Pişim,0.0
956075350,911611,CHEDDAR PEYNİRİ İSTEMİYORUM,-3.0
956075350,911612,FÜME ET İSTEMİYORUM,-5.0
956080904,602096,Eldiven İstiyorum,0.0
956080904,602098,Cajun Baharatı İstiyorum,0.0
956080904,602102,Normal Pişim,0.0
956080896,602096,Eldiven İstiyorum,0.0
956080896,602098,Cajun Baharatı İstiyorum,0.0
956080896,602102,Normal Pişim,0.0
956080896,2133341,RELİSH SOS İSTEMİYORUM,-1.0
956082001,602098,Cajun Baharatı İstiyorum,0.0
956087708,602098,Cajun Baharatı İstiyorum,0.0
956087708,602102,Normal Pişim,0.0
956111437,602098,Cajun Baharatı İstiyorum,0.0
956111437,602102,Normal Pişim,0.0
956121079,602096,Eldiven İstiyorum,0.0
956121079,602098,Cajun Baharatı İstiyorum,0.0
956121079,602102,Normal Pişim,0.0
956379405,602096,Eldiven İstiyorum,0.0
956379405,602098,Cajun Baharatı İstiyorum,0.0
956422854,602098,Cajun Baharatı İstiyorum,0.0
956422854,602102,Normal Pişim,0.0
956422854,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
956442386,602096,Eldiven İstiyorum,0.0
956442386,602098,Cajun Baharatı İstiyorum,0.0
956442386,602102,Normal Pişim,0.0
956442381,602096,Eldiven İstiyorum,0.0
956442381,602098,Cajun Baharatı İstiyorum,0.0
956442381,602102,Normal Pişim,0.0
956446432,602098,Cajun Baharatı İstiyorum,0.0
956446432,602102,Normal Pişim,0.0
956446432,602096,Eldiven İstiyorum,0.0
956446435,602098,Cajun Baharatı İstiyorum,0.0
956446435,602102,Normal Pişim,0.0
956496776,602098,Cajun Baharatı İstiyorum,0.0
956496776,602102,Normal Pişim,0.0
956513861,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
956513861,911612,FÜME ET İSTEMİYORUM,-5.0
956513861,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
956513861,602098,Cajun Baharatı İstiyorum,0.0
956513861,602102,Normal Pişim,0.0
956558984,602098,Cajun Baharatı İstiyorum,0.0
956558984,602102,Normal Pişim,0.0
956604542,602098,Cajun Baharatı İstiyorum,0.0
956604542,602102,Normal Pişim,0.0
956607239,602098,Cajun Baharatı İstiyorum,0.0
956607239,602102,Normal Pişim,0.0
956682374,602098,Cajun Baharatı İstiyorum,0.0
956682374,602102,Normal Pişim,0.0
956682374,911609,ET EKMEK ÇOCUK MENÜ,-15.0
956730456,602098,Cajun Baharatı İstiyorum,0.0
956730456,602096,Eldiven İstiyorum,0.0
956730456,602102,Normal Pişim,0.0
956775901,602098,Cajun Baharatı İstiyorum,0.0
956775901,602102,Normal Pişim,0.0
956775901,602096,Eldiven İstiyorum,0.0
956777043,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
956777043,602098,Cajun Baharatı İstiyorum,0.0
956777043,602102,Normal Pişim,0.0
956780469,602098,Cajun Baharatı İstiyorum,0.0
956780469,602102,Normal Pişim,0.0
956782383,602098,Cajun Baharatı İstiyorum,0.0
956782383,602096,Eldiven İstiyorum,0.0
956782381,602098,Cajun Baharatı İstiyorum,0.0
956782381,602102,Normal Pişim,0.0
956804228,602102,Normal Pişim,0.0
956804228,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
956804228,911612,FÜME ET İSTEMİYORUM,-5.0
956804228,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
956804228,602099,CAJUN BAHARATI İSTEMİYORUM,0.0
956811684,602098,Cajun Baharatı İstiyorum,0.0
956811684,602102,Normal Pişim,0.0
956811684,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
956814036,602098,Cajun Baharatı İstiyorum,0.0
956814036,602102,Normal Pişim,0.0
956823188,602098,Cajun Baharatı İstiyorum,0.0
956823188,602102,Normal Pişim,0.0
956823188,911612,FÜME ET İSTEMİYORUM,-5.0
956839607,602098,Cajun Baharatı İstiyorum,0.0
956839607,602102,Normal Pişim,0.0
956846626,602098,Cajun Baharatı İstiyorum,0.0
956846626,602102,Normal Pişim,0.0
956846619,602098,Cajun Baharatı İstiyorum,0.0
956846619,602102,Normal Pişim,0.0
956863304,602098,Cajun Baharatı İstiyorum,0.0
956863304,602102,Normal Pişim,0.0
956863304,911609,ET EKMEK ÇOCUK MENÜ,-15.0
956876758,602098,Cajun Baharatı İstiyorum,0.0
956876758,602102,Normal Pişim,0.0
956876758,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
956876758,911612,FÜME ET İSTEMİYORUM,-5.0
956876745,602098,Cajun Baharatı İstiyorum,0.0
956876745,602102,Normal Pişim,0.0
956876745,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
956898132,602098,Cajun Baharatı İstiyorum,0.0
956898132,602102,Normal Pişim,0.0
956898132,911614,DOMATES İSTEMİYORUM,-1.0
956898146,602098,Cajun Baharatı İstiyorum,0.0
956898146,602102,Normal Pişim,0.0
956908622,602098,Cajun Baharatı İstiyorum,0.0
956908622,602096,Eldiven İstiyorum,0.0
956913307,602098,Cajun Baharatı İstiyorum,0.0
956913307,602102,Normal Pişim,0.0
956945679,602098,Cajun Baharatı İstiyorum,0.0
956945679,602096,Eldiven İstiyorum,0.0
956945679,602102,Normal Pişim,0.0
956945679,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
956945666,602098,Cajun Baharatı İstiyorum,0.0
956945666,602096,Eldiven İstiyorum,0.0
956945666,602102,Normal Pişim,0.0
956945666,911609,ET EKMEK ÇOCUK MENÜ,-15.0
956981042,602098,Cajun Baharatı İstiyorum,0.0
956981042,602102,Normal Pişim,0.0
957006510,602098,Cajun Baharatı İstiyorum,0.0
957006510,602102,Normal Pişim,0.0
957006510,2133341,RELİSH SOS İSTEMİYORUM,-1.0
957052464,602098,Cajun Baharatı İstiyorum,0.0
957052464,602102,Normal Pişim,0.0
957052464,602096,Eldiven İstiyorum,0.0
957073049,602098,Cajun Baharatı İstiyorum,0.0
957073049,602102,Normal Pişim,0.0
957073047,602096,Eldiven İstiyorum,0.0
957073047,602098,Cajun Baharatı İstiyorum,0.0
957073047,602102,Normal Pişim,0.0
957109883,602098,Cajun Baharatı İstiyorum,0.0
957109883,602102,Normal Pişim,0.0
957110725,602098,Cajun Baharatı İstiyorum,0.0
957110725,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957110729,602098,Cajun Baharatı İstiyorum,0.0
957146788,602098,Cajun Baharatı İstiyorum,0.0
957176079,602098,Cajun Baharatı İstiyorum,0.0
957176079,602102,Normal Pişim,0.0
957186697,602098,Cajun Baharatı İstiyorum,0.0
957186697,602102,Normal Pişim,0.0
957484263,602098,Cajun Baharatı İstiyorum,0.0
957484263,602102,Normal Pişim,0.0
957493773,602098,Cajun Baharatı İstiyorum,0.0
957493773,602102,Normal Pişim,0.0
957493773,602096,Eldiven İstiyorum,0.0
957506058,602098,Cajun Baharatı İstiyorum,0.0
957506058,602102,Normal Pişim,0.0
957526240,602096,Eldiven İstiyorum,0.0
957526240,602098,Cajun Baharatı İstiyorum,0.0
957526240,602102,Normal Pişim,0.0
957526242,602098,Cajun Baharatı İstiyorum,0.0
957526242,602102,Normal Pişim,0.0
957620940,602096,Eldiven İstiyorum,0.0
957630277,602098,Cajun Baharatı İstiyorum,0.0
957661735,602098,Cajun Baharatı İstiyorum,0.0
957674005,602098,Cajun Baharatı İstiyorum,0.0
957674005,602102,Normal Pişim,0.0
957675086,602096,Eldiven İstiyorum,0.0
957675086,602098,Cajun Baharatı İstiyorum,0.0
957675086,602102,Normal Pişim,0.0
957675084,602096,Eldiven İstiyorum,0.0
957675084,602098,Cajun Baharatı İstiyorum,0.0
957675084,602102,Normal Pişim,0.0
957675084,911612,FÜME ET İSTEMİYORUM,-5.0
957689024,602098,Cajun Baharatı İstiyorum,0.0
957689024,602102,Normal Pişim,0.0
957689027,602098,Cajun Baharatı İstiyorum,0.0
957689027,602102,Normal Pişim,0.0
957698001,602098,Cajun Baharatı İstiyorum,0.0
957698001,602102,Normal Pişim,0.0
957757179,602098,Cajun Baharatı İstiyorum,0.0
957757179,602102,Normal Pişim,0.0
957757179,911609,ET EKMEK ÇOCUK MENÜ,-15.0
957788657,602098,Cajun Baharatı İstiyorum,0.0
957788657,602102,Normal Pişim,0.0
957788654,602098,Cajun Baharatı İstiyorum,0.0
957788654,602102,Normal Pişim,0.0
957794645,602096,Eldiven İstiyorum,0.0
957794645,602098,Cajun Baharatı İstiyorum,0.0
957794645,602102,Normal Pişim,0.0
957794640,602096,Eldiven İstiyorum,0.0
957794640,602098,Cajun Baharatı İstiyorum,0.0
957794640,602102,Normal Pişim,0.0
957807018,602098,Cajun Baharatı İstiyorum,0.0
957807018,602102,Normal Pişim,0.0
957807018,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957807014,602098,Cajun Baharatı İstiyorum,0.0
957807014,602102,Normal Pişim,0.0
957837428,602098,Cajun Baharatı İstiyorum,0.0
957837428,602102,Normal Pişim,0.0
957837428,911612,FÜME ET İSTEMİYORUM,-5.0
957837438,602098,Cajun Baharatı İstiyorum,0.0
957837438,602102,Normal Pişim,0.0
957846859,602098,Cajun Baharatı İstiyorum,0.0
957846859,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957846859,911612,FÜME ET İSTEMİYORUM,-5.0
957846859,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
957846857,602098,Cajun Baharatı İstiyorum,0.0
957862808,602098,Cajun Baharatı İstiyorum,0.0
957862808,602102,Normal Pişim,0.0
957862808,602096,Eldiven İstiyorum,0.0
957862808,911612,FÜME ET İSTEMİYORUM,-5.0
957873722,602098,Cajun Baharatı İstiyorum,0.0
957873722,602102,Normal Pişim,0.0
957873717,602098,Cajun Baharatı İstiyorum,0.0
957873717,602102,Normal Pişim,0.0
957873717,602096,Eldiven İstiyorum,0.0
957915415,602098,Cajun Baharatı İstiyorum,0.0
957915415,602102,Normal Pişim,0.0
957933368,602098,Cajun Baharatı İstiyorum,0.0
957933368,602096,Eldiven İstiyorum,0.0
957933368,602102,Normal Pişim,0.0
957934232,602098,Cajun Baharatı İstiyorum,0.0
957934232,602102,Normal Pişim,0.0
957942157,911609,ET EKMEK ÇOCUK MENÜ,-15.0
957956824,602098,Cajun Baharatı İstiyorum,0.0
957956824,602102,Normal Pişim,0.0
957977443,602102,Normal Pişim,0.0
957977443,602099,CAJUN BAHARATI İSTEMİYORUM,0.0
957977443,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957977443,911612,FÜME ET İSTEMİYORUM,-5.0
957977443,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
957977437,602098,Cajun Baharatı İstiyorum,0.0
957977437,602102,Normal Pişim,0.0
957977437,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957977437,911612,FÜME ET İSTEMİYORUM,-5.0
957977437,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
957982103,602096,Eldiven İstiyorum,0.0
957982103,602098,Cajun Baharatı İstiyorum,0.0
957982103,602102,Normal Pişim,0.0
957982106,602098,Cajun Baharatı İstiyorum,0.0
957982106,602102,Normal Pişim,0.0
957990864,602098,Cajun Baharatı İstiyorum,0.0
958009034,602098,Cajun Baharatı İstiyorum,0.0
958009034,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
958009034,911612,FÜME ET İSTEMİYORUM,-5.0
958009034,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
958013187,602098,Cajun Baharatı İstiyorum,0.0
958100951,602098,Cajun Baharatı İstiyorum,0.0
958108037,602096,Eldiven İstiyorum,0.0
958108037,602098,Cajun Baharatı İstiyorum,0.0
958108037,602102,Normal Pişim,0.0
958183195,602098,Cajun Baharatı İstiyorum,0.0
958195353,602098,Cajun Baharatı İstiyorum,0.0
958231041,602098,Cajun Baharatı İstiyorum,0.0
958231041,602102,Normal Pişim,0.0
958231052,602096,Eldiven İstiyorum,0.0
958231052,602098,Cajun Baharatı İstiyorum,0.0
958231052,602102,Normal Pişim,0.0
,,,
