order_id,order_product_id,product_id,productName,quantity,unitPrice,totalAmount,category,isMenu,parentId,discount
292461185,957506058,987185,Anadolu Burger Menü,1.0,459.9,459.9,Burger Menüler,True,,0.0
292461185,957506059,356499,Susurluk Ayranı (250 ml),1.0,0.0,0.0,İçecekler,False,957506058,0.0
292467935,957526240,980599,Burgerator Burger Menü,1.0,449.9,449.9,Burger Menüler,True,,0.0
292467935,957526241,356499,Susurluk Ayranı (250 ml),1.0,0.0,0.0,İçecekler,False,957526240,0.0
292467935,957526242,980599,Burgerator Burger Menü,2.0,399.6,799.2,Burger Menüler,True,,0.0
292467935,957526243,356491,Coca Cola (330 ml),2.0,0.0,0.0,İçecekler,False,957526242,0.0
292470078,957532662,6612347,Thunder Burger (100 gr.) Menü,2.0,589.9,1179.8,DeliveryHero,True,,0.0
292470078,957532663,6606311,Burger,2.0,0.0,0.0,DeliveryHero,False,957532662,0.0
292470078,957532664,6606690,Lipton Ice Tea (33 cl.),2.0,0.0,0.0,DeliveryHero,False,957532662,0.0
292473449,957543009,6606310,Burgerator Burger (100 gr.) Menü,1.0,524.9,524.9,DeliveryHero,True,,0.0
292473449,957543010,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957543009,0.0
292473449,957543007,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957543006,0.0
292473449,957543001,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957543000,0.0
292473449,957543004,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957543003,0.0
292473449,957543003,6606434,Truffles Burger (100 gr.) Menü,1.0,534.9,534.9,DeliveryHero,True,,0.0
292473449,957543006,6606541,Hot Chili Burger (100 gr.) Menü,1.0,534.9,534.9,DeliveryHero,True,,0.0
292473449,957543002,6611030,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,DeliveryHero,False,957543000,0.0
292473449,957543005,6611030,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,DeliveryHero,False,957543003,0.0
292473449,957543008,6611030,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,DeliveryHero,False,957543006,0.0
292473449,957543011,6611030,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,DeliveryHero,False,957543009,0.0
292473449,957543000,6611568,BBQ Burger (100 gr.) Menü,1.0,524.9,524.9,DeliveryHero,True,,0.0
292488544,957589039,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957589033,0.0
292488544,957589048,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957589045,0.0
292488544,957589045,5324717,Burgerator Burger (100 g) Menü,1.0,494.9,494.9,Entegrasyon,True,,0.0
292488544,957589033,5324717,Burgerator Burger (100 g) Menü,1.0,494.9,494.9,Entegrasyon,True,,0.0
292488544,957589035,6204199,Karamelize Soğan,1.0,0.0,0.0,GetirYemek,False,957589033,0.0
292488544,957589036,6205262,Cheddar Peynir,1.0,0.0,0.0,GetirYemek,False,957589033,0.0
292488544,957589046,6205262,Cheddar Peynir,1.0,0.0,0.0,GetirYemek,False,957589045,0.0
292488544,957589037,6205263,Füme Et,1.0,0.0,0.0,GetirYemek,False,957589033,0.0
292488544,957589038,6205264,B Özel Sos,1.0,0.0,0.0,GetirYemek,False,957589033,0.0
292488544,957589047,6205264,B Özel Sos,1.0,0.0,0.0,GetirYemek,False,957589045,0.0
292489331,957591359,5324717,Burgerator Burger (100 g) Menü,1.0,494.9,494.9,Entegrasyon,True,,0.0
292489331,957591360,5324784,Cappy (330 ml),1.0,0.0,0.0,Entegrasyon,False,957591359,0.0
292489331,957591361,6199350,Cappy Şeftali (330 ml),1.0,0.0,0.0,GetirYemek,False,957591359,0.0
292489965,957593250,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957593248,0.0
292489965,957593248,5324741,BBQ Burger (200 g) Menü,1.0,637.9,637.9,Entegrasyon,True,,0.0
292489965,957593249,6204199,Karamelize Soğan,1.0,0.0,0.0,GetirYemek,False,957593248,0.0
292493534,957604372,6606311,Burger,2.0,0.0,0.0,DeliveryHero,False,957604371,0.0
292493534,957604373,6606690,Lipton Ice Tea (33 cl.),2.0,0.0,0.0,DeliveryHero,False,957604371,0.0
292493534,957604371,6616424,Truffles Burger (140 gr.) Menü,2.0,625.9,1251.8,DeliveryHero,True,,0.0
292498806,957620941,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957620940,0.0
292498806,957620940,987185,Anadolu Burger Menü,1.0,519.9,519.9,Burger Menüler,True,,0.0
292501531,957629258,5324717,Burgerator Burger (100 g) Menü,2.0,494.9,989.8,Entegrasyon,True,,0.0
292501531,957629263,5324781,Mozarella Sticks,1.0,114.9,114.9,Entegrasyon,False,,0.0
292501531,957629260,5324786,Susurluk Ayranı (Cam Şişe) (245 ml),2.0,0.0,0.0,Entegrasyon,False,957629258,0.0
292501531,957629262,5324792,Trüf Mantarlı Sos,1.0,19.9,19.9,Entegrasyon,False,,0.0
292501531,957629259,6205263,Füme Et,2.0,0.0,0.0,GetirYemek,False,957629258,0.0
292501868,957630278,356491,Coca Cola (330 ml),2.0,0.0,0.0,İçecekler,False,957630277,0.0
292501868,957630277,987155,Mushroom Burger Menü,2.0,419.9,839.8,Burger Menüler,True,,0.0
292502680,957632790,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957632787,0.0
292502680,957632787,5324733,Anadolu Burger (140 g) Menü,1.0,634.9,634.9,Entegrasyon,True,,0.0
292502680,957632789,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957632787,0.0
292502680,957632788,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957632787,0.0
292502680,957632791,6202171,Cajun Soslu Patates Kızartması,1.0,99.91,99.91,Trendyol,False,,0.0
292509216,957653062,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957653060,0.0
292509216,957653063,6611030,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,DeliveryHero,False,957653060,0.0
292509216,957653060,6613116,Hot Chili Burger (140 gr.) Menü,1.0,618.9,618.9,DeliveryHero,True,,0.0
292511957,957661736,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957661735,0.0
292511957,957661735,987155,Mushroom Burger Menü,1.0,419.9,419.9,Burger Menüler,True,,0.0
292513766,957667213,383290,COLA ŞEKERSİZ,1.0,0.0,0.0,İçecekler,False,957667212,0.0
292513766,957667212,5324718,BBQ Burger (100 g) Menü,1.0,494.9,494.9,Entegrasyon,True,,0.0
292515979,957674006,383291,ICE TEA ŞEFTALİ,1.0,0.0,0.0,İçecekler,False,957674005,0.0
292515979,957674005,980599,Burgerator Burger Menü,1.0,399.6,399.6,Burger Menüler,True,,0.0
292516341,957675087,356499,Susurluk Ayranı (250 ml),1.0,0.0,0.0,İçecekler,False,957675086,0.0
292516341,957675085,356499,Susurluk Ayranı (250 ml),1.0,0.0,0.0,İçecekler,False,957675084,0.0
292516341,957675086,980599,Burgerator Burger Menü,1.0,449.9,449.9,Burger Menüler,True,,0.0
292516341,957675084,987181,Hot Chili Burger Menü,1.0,519.9,514.9,Burger Menüler,True,,0.0
292516587,957675807,5324717,Burgerator Burger (100 g) Menü,3.0,494.9,1484.7,Entegrasyon,True,,0.0
292516587,957675808,5324786,Susurluk Ayranı (Cam Şişe) (245 ml),3.0,0.0,0.0,Entegrasyon,False,957675807,0.0
292516663,957676037,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957676036,0.0
292516663,957676041,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957676039,0.0
292516663,957676043,6606690,Lipton Ice Tea (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957676039,0.0
292516663,957676038,6606690,Lipton Ice Tea (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957676036,0.0
292516663,957676039,6608210,Sucuklu Burger (100 gr.) Menü,1.0,567.9,567.9,DeliveryHero,True,,0.0
292516663,957676036,6608210,Sucuklu Burger (100 gr.) Menü,1.0,549.9,549.9,DeliveryHero,True,,0.0
292519425,957684714,5324718,BBQ Burger (100 g) Menü,1.0,494.9,494.9,Entegrasyon,True,,0.0
292519425,957684715,5324786,Susurluk Ayranı (Cam Şişe) (245 ml),1.0,0.0,0.0,Entegrasyon,False,957684714,0.0
292520853,957689025,356491,Coca Cola (330 ml),2.0,0.0,0.0,İçecekler,False,957689024,0.0
292520853,957689029,383290,COLA ŞEKERSİZ,1.0,0.0,0.0,İçecekler,False,957689027,0.0
292520853,957689027,980599,Burgerator Burger Menü,1.0,399.6,399.6,Burger Menüler,True,,0.0
292520853,957689024,980599,Burgerator Burger Menü,2.0,399.6,799.2,Burger Menüler,True,,0.0
292522793,957695150,383290,COLA ŞEKERSİZ,1.0,0.0,0.0,İçecekler,False,957695147,0.0
292522793,957695151,5324720,Truffles Burger (100 g) Menü,1.0,539.9,539.9,Entegrasyon,True,,0.0
292522793,957695147,5324720,Truffles Burger (100 g) Menü,1.0,539.9,539.9,Entegrasyon,True,,0.0
292522793,957695149,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957695147,0.0
292522793,957695153,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957695151,0.0
292522793,957695148,6200199,Orta Pişmiş,1.0,0.0,0.0,Trendyol,False,957695147,0.0
292522793,957695152,6200199,Orta Pişmiş,1.0,0.0,0.0,Trendyol,False,957695151,0.0
292522793,957695154,6204778,Fanta (33 cl.),1.0,0.0,0.0,Trendyol,False,957695151,0.0
292523725,957698002,356499,Susurluk Ayranı (250 ml),1.0,0.0,0.0,İçecekler,False,957698001,0.0
292523725,957698001,980599,Burgerator Burger Menü,1.0,399.6,399.6,Burger Menüler,True,,0.0
292523725,957698003,1292025,Cajun Soslu Patates Kızartması,1.0,89.9,89.9,Extralar,False,,0.0
292524412,957700244,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957700242,0.0
292524412,957700242,6606434,Truffles Burger (100 gr.) Menü,1.0,558.9,558.9,DeliveryHero,True,,0.0
292524412,957700250,6606453,Mozzarella Sticks,1.0,149.9,149.9,DeliveryHero,False,,0.0
292524412,957700247,6606455,Coca-Cola Zero Sugar (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957700242,0.0
292525398,957703325,6606310,Burgerator Burger (100 gr.) Menü,1.0,545.9,545.9,DeliveryHero,True,,0.0
292525398,957703327,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957703325,0.0
292525398,957703330,6606453,Mozzarella Sticks,1.0,149.9,149.9,DeliveryHero,False,,0.0
292525398,957703329,6611030,"Susurluk Ayran (24,5 cl.)",1.0,0.0,0.0,DeliveryHero,False,957703325,0.0
292525522,957703719,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957703717,0.0
292525522,957703723,5324718,BBQ Burger (100 g) Menü,1.0,529.9,529.9,Entegrasyon,True,,0.0
292525522,957703717,5324725,Hot Chili Burger (100 g) Menü,1.0,529.9,529.9,Entegrasyon,True,,0.0
292525522,957703720,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957703717,0.0
292525522,957703725,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957703723,0.0
292525522,957703724,6198883,Ayran (25 cl.),1.0,0.0,0.0,Trendyol,False,957703723,0.0
292525522,957703726,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957703723,0.0
292525522,957703718,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957703717,0.0
292527953,957711276,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957711275,0.0
292527953,957711277,6606455,Coca-Cola Zero Sugar (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957711275,0.0
292527953,957711275,6611568,BBQ Burger (100 gr.) Menü,1.0,524.9,524.9,DeliveryHero,True,,0.0
292529539,957716263,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957716262,0.0
292529539,957716264,6606312,Coca-Cola (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957716262,0.0
292529539,957716266,6606453,Mozzarella Sticks,1.0,149.9,149.9,DeliveryHero,False,,0.0
292529539,957716262,6612052,Köz Patlıcanlı Burger (100 gr.) Menü,1.0,534.9,534.9,DeliveryHero,True,,0.0
292529539,957716265,6612472,Garlic Sos,1.0,12.9,12.9,DeliveryHero,False,,0.0
292529624,957716515,5324740,Burgerator Burger (200 g) Menü,1.0,629.8,629.8,Entegrasyon,True,,0.0
292529624,957716516,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957716515,0.0
292529624,957716517,6200199,Orta Pişmiş,1.0,0.0,0.0,Trendyol,False,957716515,0.0
292529624,957716518,6200800,Lipton Ice Tea Limon (33 cl.),1.0,0.0,0.0,Trendyol,False,957716515,0.0
292531634,957722857,5324717,Burgerator Burger (100 g) Menü,1.0,494.9,494.9,Entegrasyon,True,,0.0
292531634,957722867,5324718,BBQ Burger (100 g) Menü,1.0,494.9,494.9,Entegrasyon,True,,0.0
292531634,957722861,5324785,Lipton Ice Tea (330 ml),1.0,0.0,0.0,Entegrasyon,False,957722857,0.0
292531634,957722868,5324786,Susurluk Ayranı (Cam Şişe) (245 ml),1.0,0.0,0.0,Entegrasyon,False,957722867,0.0
292531634,957722863,6200431,Lipton Ice Tea Limon (330 ml),1.0,0.0,0.0,GetirYemek,False,957722857,0.0
292531634,957722859,6204199,Karamelize Soğan,1.0,0.0,0.0,GetirYemek,False,957722857,0.0
292533425,957728450,6606310,Burgerator Burger (100 gr.) Menü,1.0,524.9,524.9,DeliveryHero,True,,0.0
292533425,957728451,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957728450,0.0
292533425,957728452,6606690,Lipton Ice Tea (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957728450,0.0
292533425,957728454,6610118,Soğan Halkası,1.0,109.9,109.9,DeliveryHero,False,,0.0
292541664,957754450,383290,COLA ŞEKERSİZ,1.0,0.0,0.0,İçecekler,False,957754449,0.0
292541664,957754457,5324721,Burgerator Burger (140 g) Menü,1.0,564.91,564.91,Entegrasyon,True,,0.0
292541664,957754449,5324745,Thunder Burger (200 g) Menü,1.0,689.91,689.91,Entegrasyon,True,,0.0
292541664,957754452,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957754449,0.0
292541664,957754459,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957754457,0.0
292541664,957754460,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957754457,0.0
292541664,957754453,6200199,Orta Pişmiş,1.0,0.0,0.0,Trendyol,False,957754449,0.0
292541664,957754461,6200857,Lipton Ice Tea Şeftali (33 cl.),1.0,0.0,0.0,Trendyol,False,957754457,0.0
292542538,957757181,356499,Susurluk Ayranı (250 ml),1.0,0.0,0.0,İçecekler,False,957757179,0.0
292542538,957757179,980599,Burgerator Burger Menü,1.0,399.6,384.6,Burger Menüler,True,,0.0
292542538,957757185,1292023,Soğan Halkası,1.0,89.9,89.9,Extralar,False,,0.0
292542690,957757656,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957757655,0.0
292542690,957757657,6606690,Lipton Ice Tea (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957757655,0.0
292542690,957757655,6611568,BBQ Burger (100 gr.) Menü,1.0,531.9,531.9,DeliveryHero,True,,0.0
292544491,957763569,5324717,Burgerator Burger (100 g) Menü,1.0,529.9,529.9,Entegrasyon,True,,0.0
292544491,957763570,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957763569,0.0
292544491,957763573,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957763569,0.0
292544491,957763571,6201014,Sprite (33 cl.),1.0,0.0,0.0,Trendyol,False,957763569,0.0
292546052,957768407,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957768404,0.0
292546052,957768410,6606312,Coca-Cola (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957768404,0.0
292546052,957768404,6606434,Truffles Burger (100 gr.) Menü,1.0,575.4,575.4,DeliveryHero,True,,0.0
292547496,957773009,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957773008,0.0
292547496,957773010,6606312,Coca-Cola (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957773008,0.0
292547496,957773008,6607382,Burgerator Burger (140 gr.) Menü,1.0,604.9,604.9,DeliveryHero,True,,0.0
292547850,957774220,356491,Coca Cola (330 ml),3.0,0.0,0.0,İçecekler,False,957774218,0.0
292547850,957774218,5324717,Burgerator Burger (100 g) Menü,3.0,494.9,1484.7,Entegrasyon,True,,0.0
292551385,957785330,5324717,Burgerator Burger (100 g) Menü,1.0,535.9,535.9,Entegrasyon,True,,0.0
292551385,957785332,6198883,Ayran (25 cl.),1.0,0.0,0.0,Trendyol,False,957785330,0.0
292551385,957785334,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957785330,0.0
292551385,957785331,6199287,Ranch Sos,1.0,0.0,0.0,Trendyol,False,957785330,0.0
292551395,957785365,383290,COLA ŞEKERSİZ,2.0,0.0,0.0,İçecekler,False,957785363,0.0
292551395,957785363,5324717,Burgerator Burger (100 g) Menü,2.0,529.9,1059.8,Entegrasyon,True,,0.0
292551395,957785364,6198882,Sos İstemiyorum,2.0,0.0,0.0,Trendyol,False,957785363,0.0
292551395,957785366,6198884,Normal Pişmiş,2.0,0.0,0.0,Trendyol,False,957785363,0.0
292552423,957788655,356491,Coca Cola (330 ml),2.0,0.0,0.0,İçecekler,False,957788654,0.0
292552423,957788658,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957788657,0.0
292552423,957788657,987182,Köz Patlıcanlı Burger Menü,1.0,419.9,419.9,Burger Menüler,True,,0.0
292552423,957788654,987185,Anadolu Burger Menü,2.0,459.9,919.8,Burger Menüler,True,,0.0
292554280,957794642,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957794640,0.0
292554280,957794648,356499,Susurluk Ayranı (250 ml),1.0,0.0,0.0,İçecekler,False,957794645,0.0
292554280,957794645,987155,Mushroom Burger Menü,1.0,419.9,419.9,Burger Menüler,True,,0.0
292554280,957794640,987155,Mushroom Burger Menü,1.0,419.9,419.9,Burger Menüler,True,,0.0
292558026,957807015,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957807014,0.0
292558026,957807018,980599,Burgerator Burger Menü,1.0,399.6,398.6,Burger Menüler,True,,0.0
292558026,957807014,987154,BBQ Burger Menü,1.0,399.9,399.9,Burger Menüler,True,,0.0
292558026,957807019,356499,Susurluk Ayranı (250 ml),1.0,0.0,0.0,İçecekler,False,957807018,0.0
292559486,957811915,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957811914,0.0
292559486,957811917,6606455,Coca-Cola Zero Sugar (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957811914,0.0
292559486,957811914,6610046,Mushroom Burger (100 gr.) Menü,1.0,548.9,548.9,DeliveryHero,True,,0.0
292559486,957811913,6612472,Garlic Sos,1.0,12.9,12.9,DeliveryHero,False,,0.0
292559923,957813324,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957813320,0.0
292559923,957813320,5324717,Burgerator Burger (100 g) Menü,1.0,541.9,541.9,Entegrasyon,True,,0.0
292559923,957813326,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957813320,0.0
292559923,957813322,6199287,Ranch Sos,1.0,0.0,0.0,Trendyol,False,957813320,0.0
292559923,957813321,6201784,Barbekü Sos,1.0,0.0,0.0,Trendyol,False,957813320,0.0
292563291,957824290,6606311,Burger,2.0,0.0,0.0,DeliveryHero,False,957824288,0.0
292563291,957824291,6606455,Coca-Cola Zero Sugar (33 cl.),2.0,0.0,0.0,DeliveryHero,False,957824288,0.0
292563291,957824288,6628550,Thunder Burger (140 gr.) Menü,2.0,711.9,1423.8,DeliveryHero,True,,0.0
292564542,957828381,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957828379,0.0
292564542,957828379,5324717,Burgerator Burger (100 g) Menü,1.0,529.9,529.9,Entegrasyon,True,,0.0
292564542,957828380,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957828379,0.0
292564542,957828382,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957828379,0.0
292566222,957834044,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957834043,0.0
292566222,957834047,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957834046,0.0
292566222,957834045,6606312,Coca-Cola (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957834043,0.0
292566222,957834048,6606455,Coca-Cola Zero Sugar (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957834046,0.0
292566222,957834043,6607382,Burgerator Burger (140 gr.) Menü,1.0,623.9,623.9,DeliveryHero,True,,0.0
292566222,957834046,6607382,Burgerator Burger (140 gr.) Menü,1.0,623.9,623.9,DeliveryHero,True,,0.0
292567264,957837429,356500,SPRITE,1.0,0.0,0.0,İçecekler,False,957837428,0.0
292567264,957837439,383291,ICE TEA ŞEFTALİ,1.0,0.0,0.0,İçecekler,False,957837438,0.0
292567264,957837438,980599,Burgerator Burger Menü,1.0,399.6,399.6,Burger Menüler,True,,0.0
292567264,957837428,980599,Burgerator Burger Menü,1.0,399.6,394.6,Burger Menüler,True,,0.0
292567264,957837444,1292023,Soğan Halkası,1.0,89.9,89.9,Extralar,False,,0.0
292567776,957839141,383290,COLA ŞEKERSİZ,1.0,0.0,0.0,İçecekler,False,957839137,0.0
292567776,957839137,5324740,Burgerator Burger (200 g) Menü,1.0,641.8,641.8,Entegrasyon,True,,0.0
292567776,957839140,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957839137,0.0
292567776,957839138,6199287,Ranch Sos,1.0,0.0,0.0,Trendyol,False,957839137,0.0
292567776,957839139,6201760,Hot Chili,1.0,0.0,0.0,Trendyol,False,957839137,0.0
292567881,957839473,383290,COLA ŞEKERSİZ,1.0,0.0,0.0,İçecekler,False,957839469,0.0
292567881,957839478,383290,COLA ŞEKERSİZ,1.0,0.0,0.0,İçecekler,False,957839476,0.0
292567881,957839476,5324717,Burgerator Burger (100 g) Menü,1.0,494.9,494.9,Entegrasyon,True,,0.0
292567881,957839469,5324717,Burgerator Burger (100 g) Menü,1.0,494.9,494.9,Entegrasyon,True,,0.0
292567881,957839471,6204199,Karamelize Soğan,1.0,0.0,0.0,GetirYemek,False,957839469,0.0
292568863,957842763,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957842761,0.0
292568863,957842766,6606312,Coca-Cola (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957842761,0.0
292568863,957842761,6606434,Truffles Burger (100 gr.) Menü,1.0,534.9,534.9,DeliveryHero,True,,0.0
292569788,957845820,356491,Coca Cola (330 ml),1.0,0.0,0.0,İçecekler,False,957845817,0.0
292569788,957845822,5324717,Burgerator Burger (100 g) Menü,1.0,529.9,529.9,Entegrasyon,True,,0.0
292569788,957845828,5324717,Burgerator Burger (100 g) Menü,1.0,529.9,529.9,Entegrasyon,True,,0.0
292569788,957845817,5324717,Burgerator Burger (100 g) Menü,1.0,529.9,529.9,Entegrasyon,True,,0.0
292569788,957845819,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957845817,0.0
292569788,957845830,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957845828,0.0
292569788,957845823,6198882,Sos İstemiyorum,1.0,0.0,0.0,Trendyol,False,957845822,0.0
292569788,957845825,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957845822,0.0
292569788,957845835,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957845828,0.0
292569788,957845821,6198884,Normal Pişmiş,1.0,0.0,0.0,Trendyol,False,957845817,0.0
292569788,957845824,6200605,Lipton Ice Tea Mango (33 cl.),1.0,0.0,0.0,Trendyol,False,957845822,0.0
292569788,957845832,6200857,Lipton Ice Tea Şeftali (33 cl.),1.0,0.0,0.0,Trendyol,False,957845828,0.0
292570100,957846860,383290,COLA ŞEKERSİZ,1.0,0.0,0.0,İçecekler,False,957846859,0.0
292570100,957846858,383290,COLA ŞEKERSİZ,1.0,0.0,0.0,İçecekler,False,957846857,0.0
292570100,957846859,980599,Burgerator Burger Menü,1.0,399.6,392.6,Burger Menüler,True,,0.0
292570100,957846857,980599,Burgerator Burger Menü,1.0,399.6,399.6,Burger Menüler,True,,0.0
292570100,957846866,1292023,Soğan Halkası,1.0,89.9,89.9,Extralar,False,,0.0
292570100,957846865,1922113,Mozarella Sticks,1.0,99.9,99.9,Extralar,False,,0.0
292572897,957856371,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957856370,0.0
292572897,957856372,6606312,Coca-Cola (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957856370,0.0
292572897,957856370,6612101,Truffles Burger (200 gr.) Menü,1.0,689.9,689.9,DeliveryHero,True,,0.0
292573152,957857149,6606311,Burger,1.0,0.0,0.0,DeliveryHero,False,957857148,0.0
292573152,957857152,6606453,Mozzarella Sticks,1.0,149.9,149.9,DeliveryHero,False,,0.0
292573152,957857150,6606455,Coca-Cola Zero Sugar (33 cl.),1.0,0.0,0.0,DeliveryHero,False,957857148,0.0
292573152,957857148,6618928,BBQ Burger (300 gr.) Menü,1.0,889.9,889.9,DeliveryHero,True,,0.0
