order_product_id,feature_id,featureName,additionalPrice
957956824,602102,Normal Pişim,0.0
957977443,602099,CAJUN BAHARATI İSTEMİYORUM,0.0
957977443,602102,Normal Pişim,0.0
957977443,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957977443,911612,FÜME ET İSTEMİYORUM,-5.0
957977443,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
957977437,602098,Cajun Baharatı İstiyorum,0.0
957977437,602102,Normal Pişim,0.0
957977437,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957977437,911612,FÜME ET İSTEMİYORUM,-5.0
957977437,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
957982103,602096,Eldiven İstiyorum,0.0
957982103,602098,Cajun Baharatı İstiyorum,0.0
957982103,602102,Normal Pişim,0.0
957982106,602098,Cajun Baharatı İstiyorum,0.0
957982106,602102,Normal Pişim,0.0
957990864,602098,Cajun Baharatı İstiyorum,0.0
958009034,602098,Cajun Baharatı İstiyorum,0.0
958009034,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
958009034,911612,FÜME ET İSTEMİYORUM,-5.0
958009034,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
958013187,602098,Cajun Baharatı İstiyorum,0.0
958100951,602098,Cajun Baharatı İstiyorum,0.0
958108037,602098,Cajun Baharatı İstiyorum,0.0
958108037,602096,Eldiven İstiyorum,0.0
958108037,602102,Normal Pişim,0.0
958183195,602098,Cajun Baharatı İstiyorum,0.0
958195353,602098,Cajun Baharatı İstiyorum,0.0
958231041,602098,Cajun Baharatı İstiyorum,0.0
958231041,602102,Normal Pişim,0.0
958231052,602096,Eldiven İstiyorum,0.0
958231052,602098,Cajun Baharatı İstiyorum,0.0
958231052,602102,Normal Pişim,0.0
958301594,602098,Cajun Baharatı İstiyorum,0.0
958301594,602102,Normal Pişim,0.0
958301594,602096,Eldiven İstiyorum,0.0
958315088,602098,Cajun Baharatı İstiyorum,0.0
958342677,602098,Cajun Baharatı İstiyorum,0.0
958342677,602102,Normal Pişim,0.0
958342677,911612,FÜME ET İSTEMİYORUM,-5.0
958703338,602096,Eldiven İstiyorum,0.0
958703338,602098,Cajun Baharatı İstiyorum,0.0
958703338,602102,Normal Pişim,0.0
958703344,602098,Cajun Baharatı İstiyorum,0.0
958703344,602102,Normal Pişim,0.0
958703344,602096,Eldiven İstiyorum,0.0
958741188,602098,Cajun Baharatı İstiyorum,0.0
958741188,602102,Normal Pişim,0.0
958741188,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
958797729,602098,Cajun Baharatı İstiyorum,0.0
958797729,602102,Normal Pişim,0.0
958797729,911609,ET EKMEK ÇOCUK MENÜ,-15.0
958836369,602098,Cajun Baharatı İstiyorum,0.0
958836369,602102,Normal Pişim,0.0
958836369,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
958836369,911612,FÜME ET İSTEMİYORUM,-5.0
958836369,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
958836365,602098,Cajun Baharatı İstiyorum,0.0
958836365,602102,Normal Pişim,0.0
958836365,602096,Eldiven İstiyorum,0.0
958836367,602098,Cajun Baharatı İstiyorum,0.0
958836367,602102,Normal Pişim,0.0
958836367,602096,Eldiven İstiyorum,0.0
958841659,602098,Cajun Baharatı İstiyorum,0.0
958845174,602098,Cajun Baharatı İstiyorum,0.0
958845174,602102,Normal Pişim,0.0
958845174,911609,ET EKMEK ÇOCUK MENÜ,-15.0
958916649,602098,Cajun Baharatı İstiyorum,0.0
958916649,602102,Normal Pişim,0.0
958921373,602098,Cajun Baharatı İstiyorum,0.0
958921373,602102,Normal Pişim,0.0
958921373,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
958921370,602098,Cajun Baharatı İstiyorum,0.0
958921370,602102,Normal Pişim,0.0
958921376,602096,Eldiven İstiyorum,0.0
958921376,602098,Cajun Baharatı İstiyorum,0.0
958921376,602102,Normal Pişim,0.0
958926481,602096,Eldiven İstiyorum,0.0
958926481,602102,Normal Pişim,0.0
958926481,602098,Cajun Baharatı İstiyorum,0.0
958950151,602098,Cajun Baharatı İstiyorum,0.0
958950151,602102,Normal Pişim,0.0
958950151,602096,Eldiven İstiyorum,0.0
958950153,602098,Cajun Baharatı İstiyorum,0.0
958950153,602102,Normal Pişim,0.0
958950153,602096,Eldiven İstiyorum,0.0
958977647,911609,ET EKMEK ÇOCUK MENÜ,-15.0
958977643,602098,Cajun Baharatı İstiyorum,0.0
958977640,602098,Cajun Baharatı İstiyorum,0.0
959012483,602098,Cajun Baharatı İstiyorum,0.0
959012483,602102,Normal Pişim,0.0
959012483,602096,Eldiven İstiyorum,0.0
959040220,602098,Cajun Baharatı İstiyorum,0.0
959040220,602096,Eldiven İstiyorum,0.0
959054421,602098,Cajun Baharatı İstiyorum,0.0
959078000,602098,Cajun Baharatı İstiyorum,0.0
959078012,602098,Cajun Baharatı İstiyorum,0.0
959092227,602098,Cajun Baharatı İstiyorum,0.0
959092227,602102,Normal Pişim,0.0
959092227,911609,ET EKMEK ÇOCUK MENÜ,-15.0
959130521,602098,Cajun Baharatı İstiyorum,0.0
959130521,602096,Eldiven İstiyorum,0.0
959163327,602098,Cajun Baharatı İstiyorum,0.0
959163343,602098,Cajun Baharatı İstiyorum,0.0
959181915,602099,CAJUN BAHARATI İSTEMİYORUM,0.0
959196660,602098,Cajun Baharatı İstiyorum,0.0
959196660,602102,Normal Pişim,0.0
959196671,602098,Cajun Baharatı İstiyorum,0.0
959196671,602102,Normal Pişim,0.0
959222389,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
959248525,602096,Eldiven İstiyorum,0.0
959250045,602098,Cajun Baharatı İstiyorum,0.0
959268281,602098,Cajun Baharatı İstiyorum,0.0
959268281,602102,Normal Pişim,0.0
959268274,602098,Cajun Baharatı İstiyorum,0.0
959268274,602102,Normal Pişim,0.0
959341895,602098,Cajun Baharatı İstiyorum,0.0
959341895,602102,Normal Pişim,0.0
,,,
957484263,602098,Cajun Baharatı İstiyorum,0.0
957484263,602102,Normal Pişim,0.0
957493773,602098,Cajun Baharatı İstiyorum,0.0
957493773,602102,Normal Pişim,0.0
957493773,602096,Eldiven İstiyorum,0.0
957506058,602098,Cajun Baharatı İstiyorum,0.0
957506058,602102,Normal Pişim,0.0
957526240,602098,Cajun Baharatı İstiyorum,0.0
957526240,602096,Eldiven İstiyorum,0.0
957526240,602102,Normal Pişim,0.0
957526242,602098,Cajun Baharatı İstiyorum,0.0
957526242,602102,Normal Pişim,0.0
957620940,602096,Eldiven İstiyorum,0.0
957630277,602098,Cajun Baharatı İstiyorum,0.0
957661735,602098,Cajun Baharatı İstiyorum,0.0
957674005,602098,Cajun Baharatı İstiyorum,0.0
957674005,602102,Normal Pişim,0.0
957675086,602098,Cajun Baharatı İstiyorum,0.0
957675086,602096,Eldiven İstiyorum,0.0
957675086,602102,Normal Pişim,0.0
957675084,602096,Eldiven İstiyorum,0.0
957675084,602098,Cajun Baharatı İstiyorum,0.0
957675084,602102,Normal Pişim,0.0
957675084,911612,FÜME ET İSTEMİYORUM,-5.0
957689027,602098,Cajun Baharatı İstiyorum,0.0
957689027,602102,Normal Pişim,0.0
957689024,602098,Cajun Baharatı İstiyorum,0.0
957689024,602102,Normal Pişim,0.0
957698001,602102,Normal Pişim,0.0
957698001,602098,Cajun Baharatı İstiyorum,0.0
957757179,602098,Cajun Baharatı İstiyorum,0.0
957757179,602102,Normal Pişim,0.0
957757179,911609,ET EKMEK ÇOCUK MENÜ,-15.0
957788657,602098,Cajun Baharatı İstiyorum,0.0
957788657,602102,Normal Pişim,0.0
957788654,602098,Cajun Baharatı İstiyorum,0.0
957788654,602102,Normal Pişim,0.0
957794645,602098,Cajun Baharatı İstiyorum,0.0
957794645,602102,Normal Pişim,0.0
957794645,602096,Eldiven İstiyorum,0.0
957794640,602098,Cajun Baharatı İstiyorum,0.0
957794640,602096,Eldiven İstiyorum,0.0
957794640,602102,Normal Pişim,0.0
957807018,602098,Cajun Baharatı İstiyorum,0.0
957807018,602102,Normal Pişim,0.0
957807018,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957807014,602102,Normal Pişim,0.0
957807014,602098,Cajun Baharatı İstiyorum,0.0
957837438,602098,Cajun Baharatı İstiyorum,0.0
957837438,602102,Normal Pişim,0.0
957837428,602098,Cajun Baharatı İstiyorum,0.0
957837428,602102,Normal Pişim,0.0
957837428,911612,FÜME ET İSTEMİYORUM,-5.0
957846859,602098,Cajun Baharatı İstiyorum,0.0
957846859,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957846859,911612,FÜME ET İSTEMİYORUM,-5.0
957846859,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
957846857,602098,Cajun Baharatı İstiyorum,0.0
957862808,602096,Eldiven İstiyorum,0.0
957862808,602098,Cajun Baharatı İstiyorum,0.0
957862808,602102,Normal Pişim,0.0
957862808,911612,FÜME ET İSTEMİYORUM,-5.0
957873722,602098,Cajun Baharatı İstiyorum,0.0
957873722,602102,Normal Pişim,0.0
957873717,602096,Eldiven İstiyorum,0.0
957873717,602098,Cajun Baharatı İstiyorum,0.0
957873717,602102,Normal Pişim,0.0
957915415,602098,Cajun Baharatı İstiyorum,0.0
957915415,602102,Normal Pişim,0.0
957933368,602096,Eldiven İstiyorum,0.0
957933368,602098,Cajun Baharatı İstiyorum,0.0
957933368,602102,Normal Pişim,0.0
957934232,602098,Cajun Baharatı İstiyorum,0.0
957934232,602102,Normal Pişim,0.0
957942157,911609,ET EKMEK ÇOCUK MENÜ,-15.0
957956824,602098,Cajun Baharatı İstiyorum,0.0
957956824,602102,Normal Pişim,0.0
957977443,602099,CAJUN BAHARATI İSTEMİYORUM,0.0
957977443,602102,Normal Pişim,0.0
957977443,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957977443,911612,FÜME ET İSTEMİYORUM,-5.0
957977443,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
957977437,602098,Cajun Baharatı İstiyorum,0.0
957977437,602102,Normal Pişim,0.0
957977437,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
957977437,911612,FÜME ET İSTEMİYORUM,-5.0
957977437,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
957982103,602096,Eldiven İstiyorum,0.0
957982103,602098,Cajun Baharatı İstiyorum,0.0
957982103,602102,Normal Pişim,0.0
957982106,602098,Cajun Baharatı İstiyorum,0.0
957982106,602102,Normal Pişim,0.0
957990864,602098,Cajun Baharatı İstiyorum,0.0
958009034,602098,Cajun Baharatı İstiyorum,0.0
958009034,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
958009034,911612,FÜME ET İSTEMİYORUM,-5.0
958009034,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
958013187,602098,Cajun Baharatı İstiyorum,0.0
958100951,602098,Cajun Baharatı İstiyorum,0.0
958108037,602098,Cajun Baharatı İstiyorum,0.0
958108037,602096,Eldiven İstiyorum,0.0
958108037,602102,Normal Pişim,0.0
958183195,602098,Cajun Baharatı İstiyorum,0.0
958195353,602098,Cajun Baharatı İstiyorum,0.0
958231041,602098,Cajun Baharatı İstiyorum,0.0
958231041,602102,Normal Pişim,0.0
958231052,602096,Eldiven İstiyorum,0.0
958231052,602098,Cajun Baharatı İstiyorum,0.0
958231052,602102,Normal Pişim,0.0
958301594,602098,Cajun Baharatı İstiyorum,0.0
958301594,602102,Normal Pişim,0.0
958301594,602096,Eldiven İstiyorum,0.0
958315088,602098,Cajun Baharatı İstiyorum,0.0
958342677,602098,Cajun Baharatı İstiyorum,0.0
958342677,602102,Normal Pişim,0.0
958342677,911612,FÜME ET İSTEMİYORUM,-5.0
958703338,602096,Eldiven İstiyorum,0.0
958703338,602098,Cajun Baharatı İstiyorum,0.0
958703338,602102,Normal Pişim,0.0
958703344,602098,Cajun Baharatı İstiyorum,0.0
958703344,602102,Normal Pişim,0.0
958703344,602096,Eldiven İstiyorum,0.0
958741188,602098,Cajun Baharatı İstiyorum,0.0
958741188,602102,Normal Pişim,0.0
958741188,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
958797729,602098,Cajun Baharatı İstiyorum,0.0
958797729,602102,Normal Pişim,0.0
958797729,911609,ET EKMEK ÇOCUK MENÜ,-15.0
958836369,602098,Cajun Baharatı İstiyorum,0.0
958836369,602102,Normal Pişim,0.0
958836369,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
958836369,911612,FÜME ET İSTEMİYORUM,-5.0
958836369,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
958836365,602098,Cajun Baharatı İstiyorum,0.0
958836365,602102,Normal Pişim,0.0
958836365,602096,Eldiven İstiyorum,0.0
958836367,602098,Cajun Baharatı İstiyorum,0.0
958836367,602102,Normal Pişim,0.0
958836367,602096,Eldiven İstiyorum,0.0
958841659,602098,Cajun Baharatı İstiyorum,0.0
958845174,602098,Cajun Baharatı İstiyorum,0.0
958845174,602102,Normal Pişim,0.0
958845174,911609,ET EKMEK ÇOCUK MENÜ,-15.0
958916649,602098,Cajun Baharatı İstiyorum,0.0
958916649,602102,Normal Pişim,0.0
958921373,602098,Cajun Baharatı İstiyorum,0.0
958921373,602102,Normal Pişim,0.0
958921373,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
958921370,602098,Cajun Baharatı İstiyorum,0.0
958921370,602102,Normal Pişim,0.0
958921376,602096,Eldiven İstiyorum,0.0
958921376,602098,Cajun Baharatı İstiyorum,0.0
958921376,602102,Normal Pişim,0.0
958926481,602096,Eldiven İstiyorum,0.0
958926481,602102,Normal Pişim,0.0
958926481,602098,Cajun Baharatı İstiyorum,0.0
958950151,602098,Cajun Baharatı İstiyorum,0.0
958950151,602102,Normal Pişim,0.0
958950151,602096,Eldiven İstiyorum,0.0
958950153,602098,Cajun Baharatı İstiyorum,0.0
958950153,602102,Normal Pişim,0.0
958950153,602096,Eldiven İstiyorum,0.0
958977647,911609,ET EKMEK ÇOCUK MENÜ,-15.0
958977643,602098,Cajun Baharatı İstiyorum,0.0
958977640,602098,Cajun Baharatı İstiyorum,0.0
959012483,602098,Cajun Baharatı İstiyorum,0.0
959012483,602102,Normal Pişim,0.0
959012483,602096,Eldiven İstiyorum,0.0
959040220,602098,Cajun Baharatı İstiyorum,0.0
959040220,602096,Eldiven İstiyorum,0.0
959054421,602098,Cajun Baharatı İstiyorum,0.0
959078000,602098,Cajun Baharatı İstiyorum,0.0
959078012,602098,Cajun Baharatı İstiyorum,0.0
959092227,602098,Cajun Baharatı İstiyorum,0.0
959092227,602102,Normal Pişim,0.0
959092227,911609,ET EKMEK ÇOCUK MENÜ,-15.0
959130521,602098,Cajun Baharatı İstiyorum,0.0
959130521,602096,Eldiven İstiyorum,0.0
959163327,602098,Cajun Baharatı İstiyorum,0.0
959163343,602098,Cajun Baharatı İstiyorum,0.0
959181915,602099,CAJUN BAHARATI İSTEMİYORUM,0.0
959196660,602098,Cajun Baharatı İstiyorum,0.0
959196660,602102,Normal Pişim,0.0
959196671,602098,Cajun Baharatı İstiyorum,0.0
959196671,602102,Normal Pişim,0.0
959222389,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
959248525,602096,Eldiven İstiyorum,0.0
959250045,602098,Cajun Baharatı İstiyorum,0.0
959268281,602098,Cajun Baharatı İstiyorum,0.0
959268281,602102,Normal Pişim,0.0
959268274,602098,Cajun Baharatı İstiyorum,0.0
959268274,602102,Normal Pişim,0.0
959341895,602098,Cajun Baharatı İstiyorum,0.0
959341895,602102,Normal Pişim,0.0
959382862,602098,Cajun Baharatı İstiyorum,0.0
959382862,602102,Normal Pişim,0.0
959483722,602098,Cajun Baharatı İstiyorum,0.0
959490509,602098,Cajun Baharatı İstiyorum,0.0
959490509,602102,Normal Pişim,0.0
959541101,602098,Cajun Baharatı İstiyorum,0.0
959541101,602096,Eldiven İstiyorum,0.0
959541101,602102,Normal Pişim,0.0
959541103,602098,Cajun Baharatı İstiyorum,0.0
959541103,602102,Normal Pişim,0.0
959541103,602096,Eldiven İstiyorum,0.0
959827808,602098,Cajun Baharatı İstiyorum,0.0
959827808,602102,Normal Pişim,0.0
959827828,602098,Cajun Baharatı İstiyorum,0.0
959827828,602102,Normal Pişim,0.0
959828467,602098,Cajun Baharatı İstiyorum,0.0
959828467,602102,Normal Pişim,0.0
959828467,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
959847965,602098,Cajun Baharatı İstiyorum,0.0
959847965,602102,Normal Pişim,0.0
959858218,602098,Cajun Baharatı İstiyorum,0.0
959858218,602102,Normal Pişim,0.0
959858218,911612,FÜME ET İSTEMİYORUM,-5.0
959879462,602098,Cajun Baharatı İstiyorum,0.0
959879462,602096,Eldiven İstiyorum,0.0
959879462,602102,Normal Pişim,0.0
959879458,602098,Cajun Baharatı İstiyorum,0.0
959879458,602096,Eldiven İstiyorum,0.0
959879458,602102,Normal Pişim,0.0
959892590,602098,Cajun Baharatı İstiyorum,0.0
959892590,602102,Normal Pişim,0.0
959966541,602098,Cajun Baharatı İstiyorum,0.0
959966541,602102,Normal Pişim,0.0
959966539,602098,Cajun Baharatı İstiyorum,0.0
959966539,602102,Normal Pişim,0.0
959970079,602098,Cajun Baharatı İstiyorum,0.0
959970079,602102,Normal Pişim,0.0
959970079,911609,ET EKMEK ÇOCUK MENÜ,-15.0
959970083,602098,Cajun Baharatı İstiyorum,0.0
959970085,602096,Eldiven İstiyorum,0.0
959970085,602102,Normal Pişim,0.0
959975455,602098,Cajun Baharatı İstiyorum,0.0
959975455,602102,Normal Pişim,0.0
960024496,602098,Cajun Baharatı İstiyorum,0.0
960024496,602096,Eldiven İstiyorum,0.0
960024498,602096,Eldiven İstiyorum,0.0
960024498,602102,Normal Pişim,0.0
960027806,602098,Cajun Baharatı İstiyorum,0.0
960027806,602102,Normal Pişim,0.0
960043133,602098,Cajun Baharatı İstiyorum,0.0
960043133,602102,Normal Pişim,0.0
960043127,602098,Cajun Baharatı İstiyorum,0.0
960043127,602102,Normal Pişim,0.0
960043127,911609,ET EKMEK ÇOCUK MENÜ,-15.0
960043122,602098,Cajun Baharatı İstiyorum,0.0
960043122,602102,Normal Pişim,0.0
960043122,911609,ET EKMEK ÇOCUK MENÜ,-15.0
960078177,602098,Cajun Baharatı İstiyorum,0.0
960078177,602102,Normal Pişim,0.0
960078179,602102,Normal Pişim,0.0
960078179,602098,Cajun Baharatı İstiyorum,0.0
960078179,911609,ET EKMEK ÇOCUK MENÜ,-15.0
960082382,602098,Cajun Baharatı İstiyorum,0.0
960082382,602102,Normal Pişim,0.0
960087941,602098,Cajun Baharatı İstiyorum,0.0
960087941,602102,Normal Pişim,0.0
960088912,602098,Cajun Baharatı İstiyorum,0.0
960088912,602102,Normal Pişim,0.0
960088912,911609,ET EKMEK ÇOCUK MENÜ,-15.0
960118336,602098,Cajun Baharatı İstiyorum,0.0
960118336,602102,Normal Pişim,0.0
960118345,602098,Cajun Baharatı İstiyorum,0.0
960118345,602102,Normal Pişim,0.0
960118345,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
960137093,602098,Cajun Baharatı İstiyorum,0.0
960137093,602096,Eldiven İstiyorum,0.0
960137093,602102,Normal Pişim,0.0
960137089,602098,Cajun Baharatı İstiyorum,0.0
960137089,602102,Normal Pişim,0.0
960137089,602096,Eldiven İstiyorum,0.0
960141591,602098,Cajun Baharatı İstiyorum,0.0
960141591,602102,Normal Pişim,0.0
960147090,602102,Normal Pişim,0.0
960147090,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
960147090,602099,CAJUN BAHARATI İSTEMİYORUM,0.0
960161874,602098,Cajun Baharatı İstiyorum,0.0
960161874,602096,Eldiven İstiyorum,0.0
960213188,602096,Eldiven İstiyorum,0.0
960213188,602098,Cajun Baharatı İstiyorum,0.0
960213188,602102,Normal Pişim,0.0
960213185,602098,Cajun Baharatı İstiyorum,0.0
960213185,602096,Eldiven İstiyorum,0.0
960213185,602102,Normal Pişim,0.0
960243331,602098,Cajun Baharatı İstiyorum,0.0
960243331,602102,Normal Pişim,0.0
960243331,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
960243331,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
960243322,602098,Cajun Baharatı İstiyorum,0.0
960243322,602102,Normal Pişim,0.0
960250340,602096,Eldiven İstiyorum,0.0
960250340,602098,Cajun Baharatı İstiyorum,0.0
960250340,602102,Normal Pişim,0.0
960261175,602096,Eldiven İstiyorum,0.0
960261175,602098,Cajun Baharatı İstiyorum,0.0
960261175,602102,Normal Pişim,0.0
960293335,602096,Eldiven İstiyorum,0.0
960293335,602098,Cajun Baharatı İstiyorum,0.0
960293335,602102,Normal Pişim,0.0
960303708,602096,Eldiven İstiyorum,0.0
960303708,602098,Cajun Baharatı İstiyorum,0.0
960303708,602102,Normal Pişim,0.0
960303708,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
960321980,602098,Cajun Baharatı İstiyorum,0.0
960321980,602102,Normal Pişim,0.0
960321980,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
960321980,911612,FÜME ET İSTEMİYORUM,-5.0
960321980,911613,B ÖZEL SOS İSTEMİYORUM,-1.0
960321984,602098,Cajun Baharatı İstiyorum,0.0
960321984,602102,Normal Pişim,0.0
960325998,602098,Cajun Baharatı İstiyorum,0.0
960325998,602102,Normal Pişim,0.0
960325994,602098,Cajun Baharatı İstiyorum,0.0
960325994,602102,Normal Pişim,0.0
960325988,602098,Cajun Baharatı İstiyorum,0.0
960325988,602102,Normal Pişim,0.0
960327644,602096,Eldiven İstiyorum,0.0
960327644,602098,Cajun Baharatı İstiyorum,0.0
960327644,602102,Normal Pişim,0.0
960327635,602098,Cajun Baharatı İstiyorum,0.0
960327635,602102,Normal Pişim,0.0
960329850,602096,Eldiven İstiyorum,0.0
960329850,602098,Cajun Baharatı İstiyorum,0.0
960329850,602102,Normal Pişim,0.0
960352707,602096,Eldiven İstiyorum,0.0
960352707,602098,Cajun Baharatı İstiyorum,0.0
960352707,602102,Normal Pişim,0.0
960352710,602096,Eldiven İstiyorum,0.0
960352710,602098,Cajun Baharatı İstiyorum,0.0
960352710,602102,Normal Pişim,0.0
960364973,602098,Cajun Baharatı İstiyorum,0.0
960364973,602102,Normal Pişim,0.0
960364973,911610,KARAMELİZE SOĞAN İSTEMİYORUM,-1.0
960408047,602098,Cajun Baharatı İstiyorum,0.0
960408047,602102,Normal Pişim,0.0
960624592,602096,Eldiven İstiyorum,0.0
960624592,602098,Cajun Baharatı İstiyorum,0.0
960624592,602102,Normal Pişim,0.0
960652214,602098,Cajun Baharatı İstiyorum,0.0
960652214,602102,Normal Pişim,0.0
960652212,602096,Eldiven İstiyorum,0.0
960652212,602098,Cajun Baharatı İstiyorum,0.0
960652212,602102,Normal Pişim,0.0
960755566,602098,Cajun Baharatı İstiyorum,0.0
960771654,602098,Cajun Baharatı İstiyorum,0.0
960771654,602102,Normal Pişim,0.0
960771656,602098,Cajun Baharatı İstiyorum,0.0
960771656,602096,Eldiven İstiyorum,0.0
960771656,602102,Normal Pişim,0.0
960797145,602098,Cajun Baharatı İstiyorum,0.0
960797145,602102,Normal Pişim,0.0
960797145,911609,ET EKMEK ÇOCUK MENÜ,-15.0
960933257,602098,Cajun Baharatı İstiyorum,0.0
960933257,602096,Eldiven İstiyorum,0.0
960933257,602102,Normal Pişim,0.0
960992067,602098,Cajun Baharatı İstiyorum,0.0
960992067,602102,Normal Pişim,0.0
960998785,602098,Cajun Baharatı İstiyorum,0.0
960998785,602102,Normal Pişim,0.0
961037121,602098,Cajun Baharatı İstiyorum,0.0
961037121,602096,Eldiven İstiyorum,0.0
961037121,602102,Normal Pişim,0.0
961037124,602098,Cajun Baharatı İstiyorum,0.0
961037124,602096,Eldiven İstiyorum,0.0
961037124,602102,Normal Pişim,0.0
961037116,602098,Cajun Baharatı İstiyorum,0.0
961037116,602096,Eldiven İstiyorum,0.0
